Varia por patamar?      ,    0,Unidade ,   m3/s,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,PoR U1      ,Elf RapidsU1,GR U1       ,McA U1      ,DR U1       ,CF U1       ,TalR U1     ,MadridU1    ,TF U1       ,Tor U1      ,Ath U1 E    ,Ath U2 R    ,ES U1 E     ,ES U2 R     ,NeF U1 E    ,NeF U2 R    
 125,   1,   1,   632.29999,   632.29999,   631.78540,   633.91937,   633.10968,   631.47284,   710.38397,   636.00000,   996.00000,  1972.65808,   342.00000,     0.00000,  1000.00000,     0.00000,  1000.00000,     0.00000
 126,   1,   1,   633.40009,   632.52002,   632.29999,   630.68060,   633.40833,   630.97369,     0.00000,   636.00000,   996.00000,  1378.14758,   342.00000,     0.00000,   414.53671,     0.00000,  1000.00000,     0.00000
 127,   1,   1,   631.19989,   634.06842,   632.81250,   632.29999,   630.38196,   631.04504,   710.39410,  1015.40002,   996.00000,  1580.17749,  1756.36279,     0.00000,   414.07956,     0.00000,  1000.00000,     0.00000
 128,   1,   1,   633.40009,   630.53156,   631.78754,   633.62836,   632.96417,   633.25903,     0.00000,  1015.40002,   996.00000,  1687.09998,  1000.00000,     0.00000,  3533.92896,     0.00000,  1256.06421,     0.00000
 129,   1,   1,   632.29999,   634.28845,   634.50848,   634.06018,   634.95264,   633.00079,     0.00000,  1394.80005,   996.00000,  3571.02637,  2500.00000,     0.00000,  1000.00000,     0.00000,  2500.00000,     0.00000
 130,   1,   1,   632.29999,   632.29999,   631.41992,   629.21143,   630.52747,   630.56744,   710.45856,   636.00000,   996.00000,  1242.25049,  2500.00000,     0.00000,  2500.00000,     0.00000,  1854.80383,     0.00000
 131,   1,   1,   631.19989,   632.07996,   634.06018,   634.50848,   632.96826,   635.06403,     0.00000,  1015.40002,   996.00000,  1257.87183,  2500.00000,     0.00000,  2699.22729,     0.00000,  2500.00000,     0.00000
 132,   1,   1,   632.29999,   631.41992,   629.21143,   630.09155,   632.29999,   632.74005,   710.46869,  1307.06543,   996.00000,  1699.89111,  1000.00000,     0.00000,  2910.70605,     0.00000,  2500.00000,     0.00000
 133,   1,   1,   632.29999,   632.29999,   632.29999,   633.91937,   632.00543,   631.74786,   710.42438,   771.29474,   996.00000,  2451.71802,  1750.00000,     0.00000,   417.94760,     0.00000,  1750.00000,     0.00000
 134,   1,   1,   632.29999,   632.29999,   632.29999,   630.68060,   632.29999,   631.52856,     0.00000,  1347.23987,   996.00000,  1247.80591,  2093.20654,     0.00000,  1750.00000,     0.00000,  1750.00000,     0.00000
 135,   1,   1,   633.40009,   632.52002,   632.29999,   632.29999,   630.38196,   632.15271,     0.00000,   636.00000,   996.00000,  1348.98486,  1661.65417,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 136,   1,   1,   632.29999,   633.18011,   632.29999,   632.29999,   632.29999,   632.15271,   710.48883,  1015.40002,   996.00000,  1770.13330,  1750.00000,     0.00000,   711.20416,     0.00000,  1793.03308,     0.00000
 137,   1,   1,   631.19989,   632.07996,   632.29999,   632.29999,   632.29999,   632.44659,   710.44458,  1015.40002,   996.00000,  2531.69775,  4020.48584,     0.00000,   957.03418,     0.00000,   790.12244,     0.00000
 138,   1,   1,   632.29999,   630.31152,   632.52002,   632.29999,   632.29999,   630.23535,     0.00000,  1015.40002,   685.90393,  1002.50250,  4599.03271,     0.00000,  4137.79541,     0.00000,  1000.00000,     0.00000
 139,   1,   1,   632.29999,   633.40839,   635.16852,   632.29999,   633.40833,   633.40564,  1437.07227,  2253.16870,  1100.36047,  3420.05200,  4839.85742,     0.00000,  4648.79736,     0.00000,  4501.37207,     0.00000
 140,   1,   1,   632.29999,   631.19165,   629.43146,   632.52002,   631.30170,   631.19440,  1437.07227,  2214.62842,  1100.81165,  3420.49121,  4839.85742,     0.00000,  4741.29834,     0.00000,  4507.26953,     0.00000
 141,   1,   1,   633.40009,   632.52002,   635.38855,   636.49969,   635.61816,   632.85419,  1437.07227,  2296.08936,  1101.26453,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 142,   1,   1,   632.29999,   634.28845,   632.29999,   632.29999,   634.39984,   633.46063,  1437.07227,  2296.02417,  1101.75696,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 143,   1,   1,   631.19989,   630.97162,   631.49408,   630.96887,   631.63446,   633.45990,   352.31601,   636.00000,   996.00000,  1687.09998,   342.00000,     0.00000,  3941.88623,     0.00000,  4587.73682,     0.00000
 144,   1,   1,   632.29999,   632.52826,   632.00580,   629.21143,   630.09015,   633.90338,     0.00000,   636.00000,   996.00000,  1687.09998,  2023.11890,     0.00000,  1750.00000,     0.00000,  3998.39526,     0.00000
 145,   1,   1,   632.29999,   631.19165,   632.29999,   633.40009,   631.30579,   634.12274,   313.94806,   636.00000,   996.00000,  1946.24866,  3940.86060,     0.00000,  2500.00000,     0.00000,  1000.00000,     0.00000
 146,   1,   1,   632.29999,   632.29999,   632.29999,   632.82074,   633.11041,   630.86230,     0.00000,   636.00000,   996.00000,  2551.12622,  2479.13403,     0.00000,  2500.00000,     0.00000,  2503.00000,     0.00000
 147,   1,   1,   633.40009,   633.62836,   632.52002,   632.30066,   631.45239,   630.69794,   253.00000,   636.00000,   996.00000,  1663.71265,  2634.43237,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 148,   1,   1,   631.19989,   632.96008,   633.18011,   631.19312,   631.74689,   632.20807,     0.00000,   636.00000,   996.00000,  1307.78845,  1954.27051,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 149,   1,   1,   632.29999,   630.31158,   630.97986,   631.78540,   632.59760,   631.17578,     0.00000,   636.00000,   903.68896,  1320.06775,  2181.78369,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 150,   1,   1,   632.29999,   632.29999,   630.31152,   632.29999,   630.93439,   631.59961,     0.00000,   636.00000,   996.00000,  1333.65637,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 151,   1,   1,   632.29999,   633.40833,   634.50848,   632.81250,   633.66455,   633.27783,     0.00000,   636.00000,   996.00000,  2887.21069,  2500.00000,     0.00000,  1750.00000,     0.00000,  2500.00000,     0.00000
 152,   1,   1,   632.29999,   632.29999,   631.19165,   631.78754,   632.29999,   630.66034,   486.13843,   636.00000,   996.00000,  1316.63025,  1750.00000,     0.00000,  2905.80078,     0.00000,  2500.00000,     0.00000
 153,   1,   1,   633.40009,   632.52002,   631.41992,   634.50848,   633.14801,   633.40509,   710.22272,   636.00000,   996.00000,  1326.42151,  1750.00000,     0.00000,  2507.32520,     0.00000,  2500.00000,     0.00000
 154,   1,   1,   632.29999,   633.18011,   634.28845,   631.41992,   631.85583,   631.87665,   710.17847,  1235.77405,   996.00000,  1342.53845,  3025.83203,     0.00000,   696.84052,     0.00000,  2500.00000,     0.00000
 155,   1,   1,   631.19989,   632.07996,   630.97162,   634.06018,   633.84839,   633.82959,   710.13422,   728.91528,   996.00000,  2485.40503,  2500.00000,     0.00000,  2925.46558,     0.00000,   789.63208,     0.00000
 156,   1,   1,   632.29999,   631.41992,   633.62836,   629.21143,   630.52747,   631.39630,   253.00000,   636.00000,   996.00000,  1339.46326,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 157,   1,   1,   632.29999,   631.19165,   630.09155,   632.29999,   630.75574,   632.85211,   253.00000,   636.00000,   996.00000,  1352.50586,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 158,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   633.40833,   632.18793,   383.10422,  1015.40002,   996.00000,  1446.62476,  2014.25000,     0.00000,  2497.00000,     0.00000,  2500.00000,     0.00000
 159,   1,   1,   633.40009,   633.62836,   634.72845,   632.29999,   631.19165,   630.64160,   559.66937,  2048.85620,   996.00000,  1687.09998,  1750.00000,     0.00000,  1915.28198,     0.00000,  2500.00000,     0.00000
 160,   1,   1,   632.29999,   633.18011,   632.96008,   632.29999,   632.29999,   633.18762,   710.10632,   740.74377,   996.00000,  2000.22498,  1000.00000,     0.00000,  2912.26001,     0.00000,  2500.00000,     0.00000
 161,   1,   1,   631.19989,   632.07996,   629.21149,   632.29999,   633.40833,   632.29999,   253.00000,   636.00000,   996.00000,  1373.97510,  4839.85742,     0.00000,   414.07956,     0.00000,  2500.00000,     0.00000
 162,   1,   1,   632.29999,   630.31158,   632.29999,   632.52002,   631.30170,   630.64020,     0.00000,   636.00000,   601.96344,  1023.09998,  4839.85742,     0.00000,  4741.29834,     0.00000,   788.96790,     0.00000
 163,   1,   1,   632.29999,   632.29999,   633.91937,   636.27966,   635.50818,   633.95978,  1437.07227,  2296.18579,  1102.08093,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 164,   1,   1,   632.29999,   632.29999,   632.30212,   628.32037,   632.29999,   632.35498,  1437.07227,  2296.09375,  1102.57812,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 165,   1,   1,   633.40009,   632.52002,   632.51971,   636.49969,   632.41003,   632.29932,  1437.07227,  2296.00171,  1103.07727,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 166,   1,   1,   632.29999,   634.28839,   633.76733,   632.29999,   634.39984,   635.00970,  1437.07227,  2295.90942,  1103.57825,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 167,   1,   1,   631.19989,   630.97162,   630.97986,   630.38300,   631.34149,   632.35498,   709.55524,   636.00000,   996.00000,  1367.17126,  1000.00000,     0.00000,  4132.80957,     0.00000,  4516.10742,     0.00000
 168,   1,   1,   632.29999,   631.41992,   631.93353,   632.00580,   631.19440,   632.29932,   709.51111,   636.00000,   996.00000,  1379.51074,  2500.00000,     0.00000,  1750.00000,     0.00000,  3774.18115,     0.00000
 169,   1,   1,   632.29999,   633.40833,   630.67804,   632.29999,   632.15289,   633.97626,     0.00000,   636.00000,   996.00000,  1406.88928,  2500.00000,     0.00000,  3498.67651,     0.00000,  3328.81836,     0.00000
 170,   1,   1,   632.29999,   631.19165,   632.29999,   632.29999,   632.29999,   631.26794,     0.00000,   636.00000,   996.00000,  1770.13330,  2500.00000,     0.00000,  2500.00000,     0.00000,  2743.92236,     0.00000
 171,   1,   1,   633.40009,   632.52002,   634.13910,   632.52002,   631.30170,   631.67365,     0.00000,   636.00000,   996.00000,  2229.17432,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 172,   1,   1,   631.19989,   634.06842,   633.76947,   634.29120,   634.51392,   632.22644,     0.00000,   636.00000,   996.00000,  2254.12866,  2500.00000,     0.00000,  1000.00000,     0.00000,  2500.00000,     0.00000
 173,   1,   1,   632.29999,   630.31158,   632.07996,   629.86877,   632.07996,   631.80084,     0.00000,   636.00000,   711.53760,  1397.82886,  1962.13245,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 174,   1,   1,   632.29999,   632.29999,   629.21149,   630.31152,   628.98181,   631.80219,     0.00000,   636.00000,   402.76968,   569.00000,  1000.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 175,   1,   1,   632.29999,   633.40833,   633.40009,   634.50848,   633.51837,   634.40259,     0.00000,   636.00000,   996.00000,  2428.27661,  2235.73560,     0.00000,   414.07956,     0.00000,  1750.00000,     0.00000
 176,   1,   1,   632.29999,   632.29999,   632.29999,   631.19165,   632.85004,   630.53088,     0.00000,   636.00000,   996.00000,  2377.53735,  2500.00000,     0.00000,  2500.00000,     0.00000,  1000.00000,     0.00000
 177,   1,   1,   633.40009,   631.41168,   631.93353,   631.41992,   630.19745,   631.25006,     0.00000,   636.00000,   970.39301,  1103.39075,  1750.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 178,   1,   1,   631.19989,   634.06842,   633.77478,   634.28845,   633.96252,   633.18420,     0.00000,   636.00000,   732.59515,  1327.59998,  1750.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 179,   1,   1,   632.29999,   630.31158,   630.97162,   630.97162,   631.52173,   630.41815,   253.00000,   636.00000,   332.00000,  1312.12024,  1750.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 180,   1,   1,   632.29999,   633.40833,   631.93353,   633.62836,   633.40833,   632.07996,     0.00000,   636.00000,   996.00000,  2445.89990,  1750.00000,     0.00000,   985.06970,     0.00000,  1750.00000,     0.00000
 181,   1,   1,   632.29999,   631.19165,   633.40637,   630.09155,   631.85999,   633.84772,     0.00000,   636.00000,   996.00000,  3002.10693,  1724.63562,     0.00000,   658.04596,     0.00000,  1750.00000,     0.00000
 182,   1,   1,   632.29999,   633.40833,   630.67999,   632.29999,   630.08740,   632.46503,     0.00000,   636.00000,   996.00000,  2342.52710,  1000.00000,     0.00000,  2500.00000,     0.00000,  1334.91528,     0.00000
 183,   1,   1,   632.29999,   632.29999,   632.52002,   634.72845,   633.51422,   632.63416,     0.00000,   636.00000,   996.00000,  1988.13818,  1750.00000,     0.00000,  2500.00000,     0.00000,   792.62909,     0.00000
 184,   1,   1,   632.29999,   632.29999,   635.16852,   632.96008,   634.95258,   630.97369,     0.00000,   636.00000,   996.00000,  1555.03687,  1000.00000,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 185,   1,   1,   632.29999,   631.19165,   629.21149,   629.21149,   629.97742,   630.69525,     0.00000,   636.00000,   471.60876,  1065.29102,  1000.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 186,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   630.75574,   634.23340,     0.00000,   966.33844,   996.00000,  2066.50000,  2716.24268,     0.00000,   422.13193,     0.00000,  2500.00000,     0.00000
 187,   1,   1,   632.29999,   632.29999,   634.50842,   633.91937,   634.21802,   632.46503,  1012.85254,  2253.16870,   996.00000,  3762.74072,  3771.76904,     0.00000,  3754.04883,     0.00000,  4249.55566,     0.00000
 188,   1,   1,   632.29999,   632.29999,   631.19989,   632.30212,   633.11072,   631.47217,  1051.89429,  2252.06494,  1097.10974,  3982.80005,  3772.04590,     0.00000,  3557.12427,     0.00000,  4210.60645,     0.00000
 189,   1,   1,   632.29999,   633.40833,   631.41168,   632.51971,   632.41095,   632.48688,   963.67316,  2250.96191,  1097.54944,  3982.80005,  3773.65723,     0.00000,  3772.36157,     0.00000,  2500.00000,     0.00000
 190,   1,   1,   632.29999,   632.29999,   635.16852,   633.76733,   633.14355,   633.66437,  1000.34412,  2249.86011,   996.00000,  3982.80005,  3775.25635,     0.00000,  3772.61084,     0.00000,  2500.00000,     0.00000
 191,   1,   1,   632.29999,   631.19165,   629.72803,   630.97986,   631.26526,   631.65521,   492.16394,   981.88702,   996.00000,  1374.17114,  1000.00000,     0.00000,  2500.00000,     0.00000,   789.16083,     0.00000
 192,   1,   1,   632.29999,   632.29999,   633.99188,   631.93353,   632.56506,   633.88281,     0.00000,   636.00000,   996.00000,  1389.46411,  1000.00000,     0.00000,   479.12018,     0.00000,  1997.20825,     0.00000
 193,   1,   1,   632.29999,   633.40833,   630.09155,   630.67804,   630.19745,   631.09882,   253.00000,   636.00000,   996.00000,  1397.33704,  1750.00000,     0.00000,   680.09271,     0.00000,   789.49207,     0.00000
 194,   1,   1,   632.29999,   631.19165,   633.91937,   632.29999,   631.48901,   631.91516,   319.34940,   636.00000,   996.00000,  1405.01013,  1750.00000,     0.00000,   553.79944,     0.00000,   789.75323,     0.00000
 195,   1,   1,   632.29999,   632.29999,   632.30212,   634.13910,   633.21954,   631.38123,   358.17105,   636.00000,   996.00000,  1408.58777,  1000.00000,     0.00000,   436.38480,     0.00000,   790.25751,     0.00000
 196,   1,   1,   632.29999,   632.29999,   631.78687,   633.76947,   633.95428,   630.84326,     0.00000,   636.00000,   996.00000,  1408.65222,   342.00000,     0.00000,   603.40521,     0.00000,   790.88062,     0.00000
 197,   1,   1,   632.29999,   632.29999,   631.93243,   632.07996,   634.03308,   632.35431,     0.00000,   872.86060,   996.00000,  1467.61621,   383.94519,     0.00000,   414.21350,     0.00000,   791.31842,     0.00000
 198,   1,   1,   632.29999,   632.29999,   632.07269,   629.21149,   629.53741,   633.58691,     0.00000,   636.00000,   996.00000,  1687.09998,   347.73883,     0.00000,   414.29095,     0.00000,   792.05188,     0.00000
 199,   1,   1,   633.40009,   632.52002,   632.29968,   633.40009,   632.41412,   635.09930,     0.00000,   636.00000,   996.00000,  2471.66187,  1162.50000,     0.00000,   414.07956,     0.00000,   792.78674,     0.00000
 200,   1,   1,   631.19989,   634.06842,   631.78687,   632.29999,   631.74170,   630.67963,   696.09515,   636.00000,   996.00000,  1375.24976,   342.00000,     0.00000,  1000.00000,     0.00000,   793.29504,     0.00000
 201,   1,   1,   633.40009,   630.53162,   633.91937,   631.93353,   632.11676,   632.08136,   710.31799,   636.00000,   996.00000,  1592.79956,   342.00000,     0.00000,  2500.00000,     0.00000,   792.30676,     0.00000
 202,   1,   1,   632.29999,   634.28839,   632.30212,   633.77478,   633.96252,   632.07794,   671.96106,   636.00000,   996.00000,  1380.00476,  1750.00000,     0.00000,  1000.00000,     0.00000,   789.56317,     0.00000
 203,   1,   1,   631.19989,   630.97162,   630.67853,   630.97162,   631.26489,   630.82361,   609.60535,   636.00000,   996.00000,  1541.58875,  1750.00000,     0.00000,  1000.00000,     0.00000,   789.15204,     0.00000
 204,   1,   1,   632.29999,   632.52826,   632.29999,   631.93353,   631.45258,   633.03961,     0.00000,   636.00000,   996.00000,  2594.52588,  1096.63855,     0.00000,   415.31500,     0.00000,   788.96790,     0.00000
 205,   1,   1,   632.29999,   631.19165,   634.50842,   633.40637,   633.77832,   633.71930,   710.25891,  1051.73206,   996.00000,  1893.21057,   374.14948,     0.00000,   414.15363,     0.00000,   789.69513,     0.00000
 206,   1,   1,   632.29999,   632.29999,   630.09155,   630.67999,   630.93488,   630.25311,   710.21466,  1831.16516,   996.00000,  1480.98938,   342.00000,     0.00000,   414.25031,     0.00000,   790.42554,     0.00000
 207,   1,   1,   632.29999,   633.40833,   632.29999,   632.52002,   631.59998,   633.72107,     0.00000,  2215.13623,   996.00000,  2599.80957,   562.51813,     0.00000,   414.30759,     0.00000,   791.15717,     0.00000
 208,   1,   1,   632.29999,   631.19165,   632.29999,   635.16852,   633.84424,   631.25098,   710.22479,  1673.04614,   996.00000,  1579.67407,   342.00000,     0.00000,   414.07956,     0.00000,   791.89026,     0.00000
 209,   1,   1,   632.29999,   632.29999,   632.29999,   629.21149,   632.19000,   631.26740,   710.18060,   636.00000,   996.00000,  1402.77051,  1692.52917,     0.00000,  1000.00000,     0.00000,   792.39685,     0.00000
 210,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   630.75574,   632.72211,     0.00000,   636.00000,   996.00000,  1356.01636,  3241.02710,     0.00000,  1750.00000,     0.00000,   791.69904,     0.00000
 211,   1,   1,   632.29999,   632.29999,   632.52002,   634.50842,   634.51257,   634.12274,  1056.25098,  2296.07642,  1099.64661,  3540.26660,  3869.27637,     0.00000,  4067.86963,     0.00000,  4341.93164,     0.00000
 212,   1,   1,   632.29999,   632.29999,   635.16852,   631.19989,   632.85419,   631.47284,   886.34717,  2295.98511,  1100.09521,  3982.80005,  3867.46216,     0.00000,  4052.56982,     0.00000,  4321.77344,     0.00000
 213,   1,   1,   632.29999,   632.29999,   629.43152,   631.41168,   630.19745,   631.52856,   921.15936,  2295.89355,  1100.54553,  3982.80005,  3868.34912,     0.00000,  4038.35718,     0.00000,  4301.98535,     0.00000
 214,   1,   1,   633.40009,   633.62836,   635.38855,   636.27960,   634.95398,   634.78900,  1437.07227,  2295.80200,  1100.99744,  3982.80005,  4733.75244,     0.00000,  4138.00000,     0.00000,  4660.00000,     0.00000
 215,   1,   1,   631.19989,   632.96008,   629.87152,   628.61688,   631.33990,   631.52582,     0.00000,   636.00000,   996.00000,  2508.72119,  3328.14307,     0.00000,  3632.51978,     0.00000,   791.68164,     0.00000
 216,   1,   1,   632.29999,   630.31158,   633.62836,   633.99188,   632.41272,   632.57574,     0.00000,   636.00000,  1101.55127,  3982.80005,   354.85684,     0.00000,  2500.00000,     0.00000,  2575.71289,     0.00000
 217,   1,   1,   632.29999,   632.29999,   630.09155,   630.09155,   630.93341,   632.04132,   500.24188,   636.00000,   996.00000,  1347.65686,  1750.00000,     0.00000,   414.07956,     0.00000,  2500.00000,     0.00000
 218,   1,   1,   632.29999,   633.40833,   632.81250,   633.91937,   633.11377,   632.98193,   709.90479,   636.00000,  1037.29883,  1761.97522,  1249.44727,     0.00000,  2500.00000,     0.00000,   790.79620,     0.00000
 219,   1,   1,   632.29999,   631.19165,   633.40753,   632.30212,   633.11072,   631.67310,   709.86060,   636.00000,   996.00000,  1612.22485,  1307.16138,     0.00000,   414.07956,     0.00000,  2500.00000,     0.00000
 220,   1,   1,   633.40009,   632.52002,   630.67999,   631.78687,   630.93616,   630.91797,   709.81641,   636.00000,   996.00000,  1687.09998,  1313.13306,     0.00000,  2500.00000,     0.00000,   791.52777,     0.00000
 221,   1,   1,   631.19989,   634.06842,   632.81250,   631.93243,   631.85962,   634.21790,   709.77228,   636.00000,  1093.96899,  1770.13330,  1000.00000,     0.00000,   524.61176,     0.00000,   788.96790,     0.00000
 222,   1,   1,   632.29999,   630.31158,   632.88763,   632.07269,   633.11090,   632.02344,     0.00000,   636.00000,  1093.16614,  1523.48743,  1917.48718,     0.00000,   757.30261,     0.00000,   789.39105,     0.00000
 223,   1,   1,   633.40009,   632.52002,   631.19989,   632.29968,   631.07788,   630.29230,     0.00000,   636.00000,   996.00000,  1341.67212,  2500.00000,     0.00000,  2000.83496,     0.00000,   788.96790,     0.00000
 224,   1,   1,   631.19989,   634.06842,   632.29999,   631.78687,   633.15161,   632.48529,   709.83679,   636.00000,  1088.11475,  1452.07751,  1000.00000,     0.00000,  2834.37891,     0.00000,  2500.00000,     0.00000
 225,   1,   1,   633.40009,   630.53162,   632.81250,   633.91937,   631.74475,   633.20001,   709.79260,   636.00000,  1104.00659,  1687.09998,  2500.00000,     0.00000,   851.52222,     0.00000,  2500.00000,     0.00000
 226,   1,   1,   632.29999,   634.28839,   634.21600,   632.30212,   634.21906,   632.11475,   709.74847,   636.00000,  1104.51123,  2423.37329,  2500.00000,     0.00000,  2500.00000,     0.00000,   788.96906,     0.00000
 227,   1,   1,   631.19989,   630.97162,   632.37305,   630.67853,   631.49030,   632.44818,     0.00000,   636.00000,  1047.50806,  1350.27234,  2332.10376,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 228,   1,   1,   632.29999,   632.52826,   629.79852,   632.29999,   630.38092,   631.87634,     0.00000,   636.00000,  1078.07092,  1556.98389,   584.34424,     0.00000,  1989.90942,     0.00000,  2500.00000,     0.00000
 229,   1,   1,   632.29999,   632.29999,   633.40009,   634.50842,   634.51257,   633.96033,     0.00000,   636.00000,  1105.70752,  2256.42017,  1000.00000,     0.00000,  1000.00000,     0.00000,  2500.00000,     0.00000
 230,   1,   1,   632.29999,   631.19165,   633.40833,   630.09155,   632.29999,   630.93561,   709.86737,   636.00000,  1106.21875,  2353.49561,  1750.00000,     0.00000,  1000.00000,     0.00000,   790.13147,     0.00000
 231,   1,   1,   632.29999,   632.29999,   630.09155,   632.29999,   630.08746,   632.44672,     0.00000,   636.00000,  1069.82385,  1329.34351,  1750.00000,     0.00000,  2886.20850,     0.00000,   788.98651,     0.00000
 232,   1,   1,   632.29999,   632.29999,   633.03223,   632.29999,   632.29999,   633.40625,     0.00000,   636.00000,   996.00000,  2655.19995,   838.31726,     0.00000,  1000.00000,     0.00000,  2500.00000,     0.00000
 233,   1,   1,   632.29999,   633.40833,   634.65631,   632.29999,   633.40833,   631.19373,     0.00000,   636.00000,   996.00000,  1319.31555,  3600.38745,     0.00000,   428.82370,     0.00000,  1000.00000,     0.00000
 234,   1,   1,   632.29999,   631.19165,   629.21149,   632.29999,   631.19165,   630.08813,     0.00000,   636.00000,   996.00000,   569.00000,  4839.85742,     0.00000,  3849.88159,     0.00000,  1000.00000,     0.00000
 235,   1,   1,   632.29999,   632.29999,   632.52002,   632.52002,   632.41003,   632.85419,  1437.07227,  2296.09595,  1112.29944,  3322.82251,  4839.85742,     0.00000,  4741.29834,     0.00000,  4068.82861,     0.00000
 236,   1,   1,   633.40009,   633.62836,   635.16852,   636.27960,   635.50818,   633.40564,  1437.07227,  2296.00464,  1112.29944,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 237,   1,   1,   631.19989,   631.85175,   629.43152,   628.32037,   631.19165,   630.69525,  1013.10187,  2295.91309,  1112.29944,  3298.66528,  4839.85742,     0.00000,  4741.29834,     0.00000,  4541.62451,     0.00000
 238,   1,   1,   633.40009,   632.74829,   635.38855,   636.49963,   633.51837,   635.06470,  1437.07227,  2295.82178,  1112.29944,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 239,   1,   1,   631.19989,   631.85175,   629.87152,   628.76044,   631.52173,   632.24432,     0.00000,   636.00000,  1112.29944,  1687.09998,  1000.00000,     0.00000,  4073.48608,     0.00000,  4367.99805,     0.00000
 240,   1,   1,   632.29999,   631.41992,   633.62836,   633.62836,   632.30273,   633.46063,     0.00000,   636.00000,  1112.29944,  1687.09998,   992.00000,     0.00000,  1000.00000,     0.00000,  4355.24414,     0.00000
 241,   1,   1,   632.29999,   633.40833,   632.29999,   630.09155,   631.85999,   632.52002,   709.62769,   636.00000,   570.51459,  1687.09998,  1823.75745,     0.00000,  2270.57544,     0.00000,   789.80585,     0.00000
 242,   1,   1,   632.29999,   631.19165,   630.09155,   632.81250,   630.34369,   630.80658,   709.58356,   636.00000,   442.41675,  1687.09998,   787.86731,     0.00000,   522.36761,     0.00000,  1490.58789,     0.00000
 243,   1,   1,   632.29999,   632.29999,   632.29999,   633.40753,   634.21832,   633.18695,   709.53943,   636.00000,   507.34000,  1687.09998,  1062.40503,     0.00000,  1000.00000,     0.00000,   789.29999,     0.00000
 244,   1,   1,   632.29999,   633.40833,   632.29999,   630.67999,   630.93542,   629.99622,     0.00000,   636.00000,   542.80316,  1364.62549,   573.91229,     0.00000,   795.86914,     0.00000,   788.96790,     0.00000
 245,   1,   1,   632.29999,   631.19165,   633.40833,   632.81250,   631.74622,   633.38666,     0.00000,   636.00000,   586.16425,  1366.97424,   566.68896,     0.00000,   758.36304,     0.00000,   788.96790,     0.00000
 246,   1,   1,   632.29999,   632.29999,   631.19165,   632.88763,   632.85004,   631.47125,     0.00000,   636.00000,   625.16394,  1545.50989,   722.05750,     0.00000,   415.06723,     0.00000,   789.16010,     0.00000
 247,   1,   1,   632.29999,   633.40833,   633.40009,   631.19989,   633.15210,   632.44641,     0.00000,   636.00000,   887.64246,  1687.09998,  1025.87830,     0.00000,   784.42169,     0.00000,  1536.68555,     0.00000
 248,   1,   1,   632.29999,   631.19165,   632.52826,   632.29999,   630.64160,   631.19250,   709.71271,   636.00000,   668.91699,  1687.09998,   829.68359,     0.00000,   988.23938,     0.00000,   791.12878,     0.00000
 249,   1,   1,   633.40009,   633.62836,   632.36481,   632.81250,   633.66455,   634.10669,     0.00000,   636.00000,   885.33813,  1687.09998,  1000.00000,     0.00000,  1750.00000,     0.00000,   790.45319,     0.00000
 250,   1,   1,   631.19989,   632.96008,   633.33533,   634.21600,   632.40588,   630.79126,   709.72290,   636.00000,   708.50098,  1687.09998,  1000.00000,     0.00000,   744.88416,     0.00000,   788.96790,     0.00000
