Varia por patamar?      ,    0,Unidade ,      m,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,Point Rapids,Elf Rapids  ,Giant Rapids,McArthur    ,Dog Rapids  ,Cat Falls   ,London      ,Tall Rapids ,Madrid      ,Tin Falls   ,Toronto     ,Athens      ,EastSpruce  ,New Falls   ,Edmonton    ,Moscow      
 261,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70683,   253.95145,   184.31372,   233.91988,   158.96577,   140.84895,   109.56194,    85.04240,   168.50000,   258.47000
 262,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70689,   253.95053,   184.30893,   233.91895,   158.93988,   140.85391,   109.59305,    84.91801,   168.50000,   258.47000
 263,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70683,   253.95114,   184.30435,   233.91801,   158.92542,   140.89462,   109.83591,    85.06860,   168.50000,   258.47000
 264,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70676,   253.95175,   184.30435,   233.91708,   158.95694,   140.92969,   109.75241,    85.09480,   168.50000,   258.47000
 265,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70670,   253.95235,   184.30435,   233.91615,   159.00000,   140.95131,   109.66891,    85.12103,   168.50000,   258.47000
 266,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70662,   253.95296,   184.30583,   233.93430,   159.00000,   140.94276,   109.69438,    85.13287,   168.50000,   258.47000
 267,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70654,   253.95357,   184.30731,   233.94083,   159.00000,   140.94008,   109.86351,    85.08683,   168.50000,   258.47000
 268,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70648,   253.95418,   184.30879,   233.94594,   159.00000,   140.93852,   110.02638,    85.04035,   168.50000,   258.47000
 269,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70641,   253.95477,   184.31027,   233.97298,   159.00000,   140.94638,   110.15063,    84.99345,   168.50000,   258.47000
 270,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70633,   253.95538,   184.31175,   234.00000,   158.98987,   140.95161,   110.22874,    84.94622,   168.50000,   258.47000
 271,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70627,   253.95599,   184.31323,   234.00000,   158.99286,   140.94652,   110.33700,    84.89872,   168.50000,   258.47000
 272,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70619,   253.95660,   184.31471,   234.00000,   158.98921,   140.95166,   110.19675,    84.90849,   168.50000,   258.47000
 273,   1,   1,   299.10001,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70613,   253.95720,   184.31619,   233.99907,   159.00000,   140.95255,   110.19150,    85.10785,   168.50000,   258.47000
 274,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70605,   253.95781,   184.31767,   233.99814,   158.96246,   140.96008,   110.26226,    85.13306,   168.50000,   258.47000
 275,   1,   1,   299.10394,   284.62396,   274.17133,   254.81400,   247.49001,   229.21001,   216.70607,   253.95741,   184.31915,   233.99721,   158.98235,   140.97464,   110.33700,    85.10605,   168.50000,   258.47000
 276,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70601,   253.95802,   184.32063,   233.99666,   159.00000,   140.97739,   110.24179,    85.09225,   168.50000,   258.47000
 277,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70593,   253.95862,   184.32210,   233.99573,   158.98402,   140.98041,   110.27527,    85.18803,   168.50000,   258.47000
 278,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70587,   253.95923,   184.32358,   234.00000,   159.00000,   140.99054,   110.19450,    85.20985,   168.50000,   258.47000
 279,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70580,   253.95984,   184.32506,   234.00000,   159.00000,   140.99425,   110.21093,    85.26933,   168.50000,   258.47000
 280,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70572,   253.96045,   184.32654,   233.99907,   159.00000,   141.00189,   110.21114,    85.25660,   168.50000,   258.47000
 281,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70569,   253.96062,   184.32802,   233.99814,   159.00000,   141.00972,   110.22784,    85.27989,   168.50000,   258.47000
 282,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70563,   253.96123,   184.32950,   233.99721,   159.00000,   140.99931,   110.33700,    85.27989,   168.50000,   258.47000
 283,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70566,   253.96074,   184.32248,   233.99202,   159.00000,   140.97313,   110.18920,    84.96689,   168.50000,   258.47000
 284,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70569,   253.96024,   184.31546,   233.98680,   159.00000,   140.95146,   110.20045,    84.97024,   168.50000,   258.47000
 285,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70570,   253.95975,   184.30914,   233.98158,   159.00000,   140.92726,   110.27014,    84.90380,   168.50000,   258.47000
 286,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70573,   253.95926,   184.30435,   233.97633,   158.94211,   140.91360,   110.30477,    84.79847,   168.50000,   258.47000
 287,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70570,   253.95947,   184.30583,   233.99271,   158.96169,   140.93990,   110.33700,    85.11752,   168.50000,   258.47000
 288,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70564,   253.96008,   184.30731,   233.99178,   158.98100,   140.94698,   110.33526,    85.27989,   168.50000,   258.47000
 289,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70566,   253.95964,   184.30879,   233.99084,   159.00000,   140.94986,   110.29739,    85.24758,   168.50000,   258.47000
 290,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70569,   253.95914,   184.31027,   233.98991,   158.98393,   140.95847,   110.31163,    85.26965,   168.50000,   258.47000
 291,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70563,   253.95975,   184.31175,   233.98898,   158.98538,   140.97629,   110.33700,    85.26363,   168.50000,   258.47000
 292,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70555,   253.96036,   184.31323,   233.98805,   158.98714,   140.99019,   110.33700,    85.21655,   168.50000,   258.47000
 293,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70547,   253.96097,   184.31471,   233.98712,   158.97963,   141.00502,   110.33700,    85.16940,   168.50000,   258.47000
 294,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70541,   253.96156,   184.31619,   233.98758,   159.00000,   141.01631,   110.33700,    85.12214,   168.50000,   258.47000
 295,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70534,   253.96217,   184.31767,   233.98665,   158.98730,   141.02357,   110.33700,    85.05600,   168.50000,   258.47000
 296,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70526,   253.96278,   184.31915,   233.98572,   159.00000,   141.03726,   110.25536,    85.06303,   168.50000,   258.47000
 297,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70520,   253.96339,   184.32063,   233.98479,   158.98010,   141.03989,   110.27125,    85.11295,   168.50000,   258.47000
 298,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70517,   253.96361,   184.32210,   234.00000,   159.00000,   141.04018,   110.18200,    85.17692,   168.50000,   258.47000
 299,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70520,   253.96310,   184.32358,   233.99907,   159.00000,   141.04454,   110.33680,    85.27989,   168.50000,   258.47000
 300,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70526,   253.96223,   184.32506,   233.99814,   159.00000,   141.05717,   110.33700,    85.27989,   168.50000,   258.47000
 301,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70518,   253.96284,   184.32654,   233.99721,   159.00000,   141.07814,   110.32226,    85.22387,   168.50000,   258.47000
 302,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70512,   253.96344,   184.32802,   233.99628,   158.99229,   141.09534,   110.24899,    85.22395,   168.50000,   258.47000
 303,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70515,   253.96295,   184.32950,   233.99535,   158.97075,   141.11967,   110.23336,    85.23943,   168.50000,   258.47000
 304,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70508,   253.96356,   184.33098,   234.00000,   159.00000,   141.11411,   110.27762,    85.20728,   168.50000,   258.47000
 305,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70511,   253.96306,   184.33246,   234.00000,   159.00000,   141.12000,   110.33700,    85.19217,   168.50000,   258.47000
 306,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70503,   253.96367,   184.33394,   233.99907,   159.00000,   141.11917,   110.27025,    85.27989,   168.50000,   258.47000
 307,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70506,   253.96318,   184.33342,   233.99771,   158.99460,   141.09885,   110.08575,    84.99792,   168.50000,   258.47000
 308,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70509,   253.96268,   184.32861,   233.99678,   158.96736,   141.09312,   110.10394,    84.94349,   168.50000,   258.47000
 309,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70512,   253.96219,   184.32397,   233.99585,   158.94376,   141.09157,   110.12032,    84.89439,   168.50000,   258.47000
 310,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70525,   253.96074,   184.31917,   233.99065,   158.92017,   141.08978,   110.13579,    84.82133,   168.50000,   258.47000
 311,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70517,   253.96135,   184.32065,   233.98972,   158.94312,   141.08328,   110.25983,    84.98839,   168.50000,   258.47000
 312,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70511,   253.96196,   184.32213,   233.98878,   158.95178,   141.05910,   110.23390,    85.27989,   168.50000,   258.47000
 313,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70512,   253.96159,   184.32361,   233.98785,   158.97383,   141.07152,   110.17447,    85.27917,   168.50000,   258.47000
 314,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70512,   253.96136,   184.32509,   233.98692,   158.98422,   141.08179,   110.09097,    85.06514,   168.50000,   258.47000
 315,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70509,   253.96158,   184.32657,   233.98599,   159.00000,   141.05972,   110.15852,    84.86244,   168.50000,   258.47000
 316,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70509,   253.96144,   184.32805,   233.98508,   158.99324,   141.03929,   110.25522,    84.86868,   168.50000,   258.47000
 317,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70502,   253.96205,   184.32953,   233.98415,   159.00000,   141.04996,   110.26170,    84.83743,   168.50000,   258.47000
 318,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70499,   253.96219,   184.33101,   233.98322,   159.00000,   141.02600,   110.33700,    84.99927,   168.50000,   258.47000
 319,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70493,   253.96278,   184.33249,   233.98228,   158.97942,   141.03738,   110.33700,    84.89872,   168.50000,   258.47000
 320,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70488,   253.96300,   184.33397,   233.98135,   159.00000,   141.02637,   110.17000,    85.00961,   168.50000,   258.47000
 321,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70491,   253.96251,   184.33545,   233.98042,   159.00000,   141.01286,   110.10373,    85.21965,   168.50000,   258.47000
 322,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70494,   253.96202,   184.33693,   233.97949,   159.00000,   141.02625,   110.26382,    85.02057,   168.50000,   258.47000
 323,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70497,   253.96152,   184.33841,   233.97856,   158.97989,   141.01903,   110.08113,    85.04490,   168.50000,   258.47000
 324,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70494,   253.96173,   184.33989,   233.97763,   159.00000,   141.01303,   110.11741,    85.04498,   168.50000,   258.47000
 325,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70491,   253.96194,   184.34137,   233.97670,   159.00000,   141.00386,   110.11379,    85.23734,   168.50000,   258.47000
 326,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70488,   253.96204,   184.34285,   233.97577,   159.00000,   140.99460,   110.33700,    85.27989,   168.50000,   258.47000
 327,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70491,   253.96155,   184.34433,   233.97484,   159.00000,   141.01642,   110.24715,    85.27989,   168.50000,   258.47000
 328,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70494,   253.96104,   184.34581,   233.97391,   158.92455,   141.04875,   110.23241,    85.24825,   168.50000,   258.47000
 329,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70486,   253.96165,   184.34729,   233.97298,   158.95055,   141.02835,   110.33700,    85.20572,   168.50000,   258.47000
 330,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70480,   253.96227,   184.34877,   234.00000,   159.00000,   140.98375,   110.28413,    85.27989,   168.50000,   258.47000
 331,   1,   1,   299.10394,   284.62396,   274.17212,   254.81000,   247.49001,   229.21001,   216.70494,   253.96065,   184.34377,   233.99481,   159.00000,   140.94302,   110.30288,    85.27989,   168.50000,   258.47000
 332,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70506,   253.95901,   184.33878,   233.98962,   159.00000,   140.93340,   110.31390,    85.22964,   168.50000,   258.47000
 333,   1,   1,   299.10001,   284.62396,   274.17212,   254.81000,   247.49001,   229.21001,   216.70520,   253.95740,   184.33379,   233.98441,   159.00000,   140.92374,   110.32528,    85.17940,   168.50000,   258.47000
 334,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70534,   253.95578,   184.32878,   233.97917,   159.00000,   140.91405,   110.33700,    85.12915,   168.50000,   258.47000
 335,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70537,   253.95529,   184.32416,   233.97824,   159.00000,   140.95058,   110.33187,    85.26792,   168.50000,   258.47000
 336,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70540,   253.95480,   184.32433,   233.97731,   159.00000,   140.94249,   110.33700,    85.27989,   168.50000,   258.47000
 337,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70541,   253.95430,   184.32581,   233.97638,   159.00000,   140.93419,   110.33700,    85.16644,   168.50000,   258.47000
 338,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70544,   253.95381,   184.32729,   233.99327,   159.00000,   140.93019,   110.32550,    85.27989,   168.50000,   258.47000
 339,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70538,   253.95442,   184.32877,   233.99312,   159.00000,   140.92932,   110.26018,    85.27989,   168.50000,   258.47000
 340,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70531,   253.95503,   184.33025,   233.99222,   159.00000,   140.92862,   110.16644,    85.27989,   168.50000,   258.47000
 341,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70532,   253.95474,   184.33173,   233.99217,   159.00000,   140.93646,   110.24297,    85.24233,   168.50000,   258.47000
 342,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70534,   253.95444,   184.33321,   233.99713,   159.00000,   140.94432,   110.24318,    85.26886,   168.50000,   258.47000
 343,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70537,   253.95395,   184.33469,   233.99620,   158.99841,   140.94394,   110.33700,    85.16016,   168.50000,   258.47000
 344,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70529,   253.95456,   184.33617,   233.99527,   158.97655,   140.94582,   110.24179,    85.16532,   168.50000,   258.47000
 345,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70522,   253.95517,   184.33763,   234.00000,   159.00000,   140.94080,   110.16567,    85.16540,   168.50000,   258.47000
 346,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70515,   253.95578,   184.33748,   233.99907,   159.00000,   140.93611,   110.14755,    85.14534,   168.50000,   258.47000
 347,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70508,   253.95638,   184.33841,   234.00000,   159.00000,   140.94518,   110.03630,    85.23949,   168.50000,   258.47000
 348,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70500,   253.95699,   184.33989,   233.99916,   159.00000,   140.94328,   110.13504,    85.18732,   168.50000,   258.47000
 349,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70503,   253.95650,   184.34137,   233.99829,   159.00000,   140.95235,   110.04219,    85.18922,   168.50000,   258.47000
 350,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70506,   253.95601,   184.34285,   233.99736,   159.00000,   140.96143,   110.11646,    85.27989,   168.50000,   258.47000
 351,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70509,   253.95551,   184.34433,   233.99643,   159.00000,   140.96625,   110.20039,    85.20690,   168.50000,   258.47000
 352,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70503,   253.95612,   184.34581,   233.99550,   159.00000,   140.96388,   110.07326,    85.21239,   168.50000,   258.47000
 353,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70506,   253.95563,   184.34729,   233.99457,   159.00000,   140.96803,   110.26108,    85.27438,   168.50000,   258.47000
 354,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70509,   253.95512,   184.34877,   233.99364,   159.00000,   140.95847,   110.15786,    85.27989,   168.50000,   258.47000
 355,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70520,   253.95369,   184.34393,   233.99271,   158.99068,   140.94032,   110.03450,    85.06691,   168.50000,   258.47000
 356,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70532,   253.95224,   184.33911,   233.99178,   158.97745,   140.93608,   110.04420,    85.00338,   168.50000,   258.47000
 357,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70544,   253.95081,   184.33429,   233.99084,   158.96103,   140.93283,   110.05283,    84.94521,   168.50000,   258.47000
 358,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70557,   253.94917,   184.32948,   233.98563,   158.93581,   140.92162,   109.98640,    84.83447,   168.50000,   258.47000
 359,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70561,   253.94853,   184.32921,   233.98470,   158.97517,   140.93037,   110.12282,    85.16942,   168.50000,   258.47000
 360,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70558,   253.94875,   184.33069,   233.98878,   158.99866,   140.92479,   110.12125,    85.25081,   168.50000,   258.47000
 361,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70561,   253.94826,   184.33217,   233.98785,   159.00000,   140.92476,   110.20727,    85.21325,   168.50000,   258.47000
 362,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70564,   253.94777,   184.33365,   233.98692,   159.00000,   140.92508,   110.05374,    85.27989,   168.50000,   258.47000
 363,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70567,   253.94727,   184.33513,   233.98599,   159.00000,   140.93396,   110.20452,    85.27989,   168.50000,   258.47000
 364,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70570,   253.94678,   184.33661,   233.98508,   159.00000,   140.94182,   110.20473,    85.12817,   168.50000,   258.47000
 365,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70573,   253.94629,   184.33809,   233.98415,   158.98071,   140.95718,   110.22109,    85.14797,   168.50000,   258.47000
 366,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70575,   253.94580,   184.33957,   233.98322,   159.00000,   140.96413,   110.22863,    85.13362,   168.50000,   258.47000
 367,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70578,   253.94530,   184.34105,   233.98228,   158.98103,   140.95416,   110.33700,    85.08649,   168.50000,   258.47000
 368,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70581,   253.94481,   184.34253,   233.98135,   159.00000,   140.94887,   110.31907,    84.97132,   168.50000,   258.47000
 369,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70584,   253.94432,   184.34401,   233.98042,   159.00000,   140.94426,   110.30019,    85.06391,   168.50000,   258.47000
 370,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70587,   253.94383,   184.34241,   233.97949,   158.99707,   140.94011,   110.30843,    85.13924,   168.50000,   258.47000
 371,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70590,   253.94334,   184.34341,   233.97856,   158.99944,   140.93990,   110.24538,    85.15813,   168.50000,   258.47000
 372,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70593,   253.94284,   184.34468,   233.97763,   159.00000,   140.93867,   110.15018,    85.25228,   168.50000,   258.47000
 373,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70596,   253.94235,   184.34616,   233.97670,   159.00000,   140.93880,   110.15038,    85.27989,   168.50000,   258.47000
 374,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70599,   253.94186,   184.34285,   233.97577,   159.00000,   140.93724,   110.33700,    85.24645,   168.50000,   258.47000
 375,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70602,   253.94138,   184.34433,   233.97484,   159.00000,   140.96078,   110.28591,    85.13129,   168.50000,   258.47000
 376,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70605,   253.94089,   184.34581,   233.97391,   158.98347,   140.98759,   110.17702,    85.11876,   168.50000,   258.47000
 377,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70609,   253.94040,   184.34729,   233.97298,   158.95055,   140.96646,   110.33700,    85.20572,   168.50000,   258.47000
 378,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70601,   253.94099,   184.34877,   234.00000,   159.00000,   140.93460,   110.28436,    85.27989,   168.50000,   258.47000
 379,   1,   1,   299.10394,   284.62396,   274.17001,   254.81000,   247.49001,   229.21001,   216.70615,   253.93938,   184.34377,   233.99481,   159.00000,   140.89371,   110.29877,    85.27989,   168.50000,   258.47000
 380,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70628,   253.93776,   184.33878,   233.98962,   159.00000,   140.88396,   110.31152,    85.22964,   168.50000,   258.47000
 381,   1,   1,   299.10001,   284.62396,   274.17001,   254.81000,   247.49001,   229.21001,   216.70641,   253.93614,   184.33379,   233.98441,   159.00000,   140.87421,   110.32426,    85.17940,   168.50000,   258.47000
 382,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70654,   253.93452,   184.32878,   233.97917,   159.00000,   140.86446,   110.33700,    85.12915,   168.50000,   258.47000
 383,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70657,   253.93404,   184.33026,   233.97824,   159.00000,   140.90074,   110.33700,    85.26262,   168.50000,   258.47000
 384,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70660,   253.93355,   184.33174,   233.97731,   159.00000,   140.90004,   110.28932,    85.22488,   168.50000,   258.47000
 385,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70663,   253.93306,   184.33322,   233.97638,   159.00000,   140.88425,   110.22781,    85.27989,   168.50000,   258.47000
 386,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70667,   253.93256,   184.33470,   233.97545,   159.00000,   140.88354,   110.26735,    85.27989,   168.50000,   258.47000
 387,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70670,   253.93207,   184.33618,   233.97452,   159.00000,   140.88284,   110.17214,    85.27989,   168.50000,   258.47000
 388,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70677,   253.93106,   184.33766,   233.97359,   159.00000,   140.89070,   110.05785,    85.27989,   168.50000,   258.47000
 389,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70682,   253.93031,   184.33914,   233.97266,   159.00000,   140.88144,   110.10635,    85.24034,   168.50000,   258.47000
 390,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70685,   253.92982,   184.34062,   233.97173,   159.00000,   140.87219,   110.19090,    85.27989,   168.50000,   258.47000
 391,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70692,   253.92882,   184.33989,   233.97079,   158.98410,   140.88390,   110.33700,    85.13460,   168.50000,   258.47000
