Varia por patamar?      ,    0,Unidade ,      m,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,Point Rapids,Elf Rapids  ,Giant Rapids,McArthur    ,Dog Rapids  ,Cat Falls   ,London      ,Tall Rapids ,Madrid      ,Tin Falls   ,Toronto     ,Athens      ,EastSpruce  ,New Falls   ,Edmonton    ,Moscow      
 261,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70734,   253.94594,   184.32217,   233.97815,   159.00000,   140.79929,   109.39076,    84.76836,   168.50000,   258.47000
 262,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70743,   253.94472,   184.31737,   233.97722,   158.97466,   140.83559,   109.10578,    84.79298,   168.50000,   258.47000
 263,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70737,   253.94531,   184.31258,   233.97629,   158.94930,   140.87482,   109.02737,    84.97787,   168.50000,   258.47000
 264,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70729,   253.94592,   184.30779,   233.97536,   158.92390,   140.91634,   108.96424,    84.97832,   168.50000,   258.47000
 265,   1,   1,   299.10394,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70732,   253.94543,   184.30731,   233.97443,   159.00000,   140.95131,   108.68992,    85.04203,   168.50000,   258.47000
 266,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70724,   253.94604,   184.30879,   233.97350,   159.00000,   140.93184,   108.74137,    85.17860,   168.50000,   258.47000
 267,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70718,   253.94664,   184.31027,   233.97256,   158.99779,   140.91393,   109.04859,    85.10844,   168.50000,   258.47000
 268,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70711,   253.94725,   184.31175,   233.97163,   159.00000,   140.89375,   109.36057,    85.06367,   168.50000,   258.47000
 269,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70703,   253.94786,   184.31323,   233.97070,   159.00000,   140.87616,   109.68874,    84.99219,   168.50000,   258.47000
 270,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70697,   253.94847,   184.31471,   233.96977,   159.00000,   140.85635,   110.00074,    84.94583,   168.50000,   258.47000
 271,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70689,   253.94908,   184.31619,   233.96884,   158.93410,   140.83965,   110.33700,    84.89872,   168.50000,   258.47000
 272,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70683,   253.94968,   184.31767,   233.96791,   158.95222,   140.86015,   110.33700,    84.75124,   168.50000,   258.47000
 273,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70686,   253.94919,   184.31915,   233.96698,   158.96986,   140.85480,   110.26088,    84.92463,   168.50000,   258.47000
 274,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70679,   253.94980,   184.32063,   233.98055,   158.96498,   140.84955,   110.16567,    84.94352,   168.50000,   258.47000
 275,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70682,   253.94931,   184.32210,   233.97961,   158.97842,   140.86034,   110.13011,    84.92477,   168.50000,   258.47000
 276,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70674,   253.94991,   184.32358,   233.97868,   158.98039,   140.85512,   109.98727,    84.88313,   168.50000,   258.47000
 277,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70677,   253.94942,   184.32506,   233.97777,   158.99248,   140.86624,   109.85624,    84.89065,   168.50000,   258.47000
 278,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70671,   253.95003,   184.32654,   233.99138,   159.00000,   140.86217,   109.61774,    84.98479,   168.50000,   258.47000
 279,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70674,   253.94954,   184.32802,   233.99045,   159.00000,   140.87341,   109.48671,    85.06870,   168.50000,   258.47000
 280,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70667,   253.95013,   184.32950,   233.98952,   158.98610,   140.88721,   109.21239,    85.07211,   168.50000,   258.47000
 281,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70670,   253.94965,   184.33098,   233.98859,   158.98233,   140.89757,   109.05022,    85.14745,   168.50000,   258.47000
 282,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70662,   253.95026,   184.33246,   234.00000,   159.00000,   140.88602,   108.89777,    85.26041,   168.50000,   258.47000
 283,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70670,   253.94923,   184.32782,   233.99907,   158.98782,   140.86061,   108.93527,    85.26049,   168.50000,   258.47000
 284,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70673,   253.94875,   184.32320,   233.99814,   158.99460,   140.85472,   109.02389,    85.27989,   168.50000,   258.47000
 285,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70676,   253.94824,   184.31857,   233.99721,   158.94403,   140.86162,   109.17289,    85.10513,   168.50000,   258.47000
 286,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70679,   253.94775,   184.31956,   233.99628,   158.98410,   140.84801,   109.10534,    84.94746,   168.50000,   258.47000
 287,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70673,   253.94836,   184.32104,   233.99535,   159.00000,   140.85149,   109.40654,    85.01949,   168.50000,   258.47000
 288,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70665,   253.94897,   184.32253,   233.99442,   159.00000,   140.85605,   109.23247,    85.05393,   168.50000,   258.47000
 289,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70668,   253.94847,   184.32401,   233.99348,   159.00000,   140.83545,   109.36862,    85.20351,   168.50000,   258.47000
 290,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70671,   253.94798,   184.32549,   233.99255,   159.00000,   140.81760,   109.71596,    85.16563,   168.50000,   258.47000
 291,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70674,   253.94749,   184.32697,   233.99162,   159.00000,   140.81689,   110.02451,    85.15190,   168.50000,   258.47000
 292,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70667,   253.94810,   184.32845,   233.99069,   158.99535,   140.81644,   110.16685,    85.02174,   168.50000,   258.47000
 293,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70670,   253.94762,   184.32993,   233.98976,   159.00000,   140.81621,   110.33700,    84.97025,   168.50000,   258.47000
 294,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70663,   253.94821,   184.33141,   233.98883,   158.99240,   140.82214,   110.22299,    84.96977,   168.50000,   258.47000
 295,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70656,   253.94882,   184.33289,   233.98790,   158.95050,   140.81544,   110.33700,    85.01160,   168.50000,   258.47000
 296,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70656,   253.94858,   184.33437,   233.98697,   158.96750,   140.82164,   110.32545,    85.01501,   168.50000,   258.47000
 297,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70650,   253.94917,   184.33585,   233.98604,   158.98405,   140.81659,   110.27620,    85.09432,   168.50000,   258.47000
 298,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70653,   253.94868,   184.33733,   233.98511,   159.00000,   140.80310,   110.16394,    85.27989,   168.50000,   258.47000
 299,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70656,   253.94820,   184.33881,   233.98418,   158.98409,   140.79945,   110.33700,    85.27084,   168.50000,   258.47000
 300,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70659,   253.94771,   184.34029,   233.98325,   159.00000,   140.80142,   110.24602,    85.21447,   168.50000,   258.47000
 301,   1,   1,   299.10394,   284.62000,   274.17133,   254.81400,   247.49001,   229.21001,   216.70651,   253.94832,   184.34175,   233.98232,   159.00000,   140.81146,   110.21397,    85.12772,   168.50000,   258.47000
 302,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70654,   253.94781,   184.34323,   233.98138,   159.00000,   140.81630,   109.98128,    85.26714,   168.50000,   258.47000
 303,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70657,   253.94733,   184.34471,   233.98045,   159.00000,   140.81560,   110.10149,    85.27989,   168.50000,   258.47000
 304,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70660,   253.94684,   184.34619,   233.97952,   158.99632,   140.82272,   109.98924,    85.26906,   168.50000,   258.47000
 305,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70663,   253.94635,   184.34735,   233.97859,   159.00000,   140.82259,   110.09071,    85.27989,   168.50000,   258.47000
 306,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70667,   253.94585,   184.34877,   233.97766,   159.00000,   140.81306,   110.27982,    85.20692,   168.50000,   258.47000
 307,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70670,   253.94536,   184.34734,   233.97673,   159.00000,   140.79276,   110.22829,    85.10918,   168.50000,   258.47000
 308,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70673,   253.94487,   184.34505,   233.97580,   159.00000,   140.78046,   110.27741,    85.25301,   168.50000,   258.47000
 309,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70676,   253.94438,   184.34366,   233.97487,   159.00000,   140.77417,   110.32060,    85.27989,   168.50000,   258.47000
 310,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70679,   253.94389,   184.34137,   233.97394,   159.00000,   140.76967,   110.24499,    85.18601,   168.50000,   258.47000
 311,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70671,   253.94449,   184.34285,   233.97301,   159.00000,   140.77632,   110.22600,    85.26909,   168.50000,   258.47000
 312,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70674,   253.94400,   184.34433,   233.97209,   159.00000,   140.77509,   110.33700,    85.17844,   168.50000,   258.47000
 313,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70677,   253.94351,   184.34581,   233.97116,   158.99802,   140.75932,   110.27399,    85.24254,   168.50000,   258.47000
 314,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70670,   253.94412,   184.34729,   233.97023,   159.00000,   140.75861,   110.30759,    85.24261,   168.50000,   258.47000
 315,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70663,   253.94472,   184.34877,   233.96930,   159.00000,   140.77081,   110.17656,    85.13893,   168.50000,   258.47000
 316,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70656,   253.94533,   184.34851,   233.96837,   159.00000,   140.75089,   110.22507,    85.27989,   168.50000,   258.47000
 317,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70648,   253.94594,   184.34877,   233.96744,   159.00000,   140.75110,   110.33700,    85.08295,   168.50000,   258.47000
 318,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70642,   253.94655,   184.34859,   233.96651,   159.00000,   140.74239,   110.33208,    85.08302,   168.50000,   258.47000
 319,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70645,   253.94604,   184.34824,   233.96558,   158.99529,   140.73309,   110.33700,    85.27125,   168.50000,   258.47000
 320,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70648,   253.94556,   184.34877,   233.96465,   159.00000,   140.73984,   110.33700,    85.05493,   168.50000,   258.47000
 321,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70651,   253.94507,   184.34552,   233.96371,   158.99495,   140.73267,   110.07458,    85.27989,   168.50000,   258.47000
 322,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70653,   253.94458,   184.34605,   233.96278,   159.00000,   140.73535,   110.29957,    85.12994,   168.50000,   258.47000
 323,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70656,   253.94409,   184.34729,   233.96185,   158.99976,   140.71036,   110.20264,    85.17834,   168.50000,   258.47000
 324,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70659,   253.94359,   184.34877,   233.96092,   159.00000,   140.71185,   110.32270,    85.09167,   168.50000,   258.47000
 325,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70662,   253.94310,   184.34508,   233.95999,   158.98026,   140.71571,   110.22749,    85.27989,   168.50000,   258.47000
 326,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70665,   253.94261,   184.34656,   233.95906,   159.00000,   140.72655,   110.33700,    85.13310,   168.50000,   258.47000
 327,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70668,   253.94212,   184.34789,   233.95813,   158.98579,   140.71553,   110.21907,    85.20300,   168.50000,   258.47000
 328,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70671,   253.94164,   184.34708,   233.95720,   159.00000,   140.71889,   110.20020,    85.27989,   168.50000,   258.47000
 329,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70674,   253.94115,   184.34738,   233.95627,   159.00000,   140.71526,   110.33700,    85.23421,   168.50000,   258.47000
 330,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70677,   253.94064,   184.34877,   233.95534,   159.00000,   140.70309,   110.26688,    85.26587,   168.50000,   258.47000
 331,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70680,   253.94016,   184.34407,   233.95441,   159.00000,   140.68085,   110.13406,    85.16594,   168.50000,   258.47000
 332,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70683,   253.93967,   184.33940,   233.95348,   159.00000,   140.67241,   110.23196,    85.09995,   168.50000,   258.47000
 333,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70686,   253.93918,   184.33473,   233.95255,   159.00000,   140.66966,   110.26941,    84.94244,   168.50000,   258.47000
 334,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70689,   253.93869,   184.33008,   233.95161,   159.00000,   140.66866,   110.24450,    84.83412,   168.50000,   258.47000
 335,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70692,   253.93820,   184.33156,   233.95068,   159.00000,   140.69086,   110.12873,    85.06770,   168.50000,   258.47000
 336,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70695,   253.93770,   184.33304,   233.94975,   159.00000,   140.69017,   110.22231,    84.99256,   168.50000,   258.47000
 337,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70699,   253.93721,   184.33452,   233.94882,   158.99751,   140.68106,   110.33700,    84.74590,   168.50000,   258.47000
 338,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70702,   253.93672,   184.33600,   233.95689,   159.00000,   140.67595,   110.32881,    84.80915,   168.50000,   258.47000
 339,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70703,   253.93623,   184.33748,   233.96040,   158.98669,   140.67390,   110.27975,    85.02335,   168.50000,   258.47000
 340,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70700,   253.93645,   184.33896,   233.98743,   159.00000,   140.67526,   110.19805,    85.02342,   168.50000,   258.47000
 341,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70694,   253.93706,   184.34044,   233.98650,   158.99188,   140.67220,   110.10284,    85.23804,   168.50000,   258.47000
 342,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70686,   253.93767,   184.34192,   233.98743,   159.00000,   140.68106,   110.25373,    85.27989,   168.50000,   258.47000
 343,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70679,   253.93826,   184.33798,   233.98650,   158.98659,   140.67917,   110.33700,    85.13667,   168.50000,   258.47000
 344,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70673,   253.93887,   184.33946,   233.98694,   159.00000,   140.68054,   110.24179,    85.15012,   168.50000,   258.47000
 345,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70665,   253.93948,   184.33820,   233.98601,   158.99632,   140.67474,   110.14151,    85.25393,   168.50000,   258.47000
 346,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70668,   253.93900,   184.33968,   233.98508,   159.00000,   140.67513,   110.33700,    85.21014,   168.50000,   258.47000
 347,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70660,   253.93959,   184.34116,   233.98415,   159.00000,   140.68295,   110.24791,    85.21539,   168.50000,   258.47000
 348,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70654,   253.94020,   184.34264,   233.98322,   159.00000,   140.68539,   110.27660,    85.27989,   168.50000,   258.47000
 349,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70647,   253.94081,   184.34322,   233.98228,   159.00000,   140.69527,   110.26226,    85.23053,   168.50000,   258.47000
 350,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70641,   253.94142,   184.34470,   233.98135,   158.99179,   140.70903,   110.33700,    85.17268,   168.50000,   258.47000
 351,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70633,   253.94202,   184.34618,   233.98042,   159.00000,   140.72092,   110.24179,    85.15900,   168.50000,   258.47000
 352,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70625,   253.94263,   184.34729,   233.97949,   159.00000,   140.72557,   110.24681,    85.14188,   168.50000,   258.47000
 353,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70619,   253.94324,   184.34877,   233.97856,   159.00000,   140.72189,   110.33700,    85.14790,   168.50000,   258.47000
 354,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70612,   253.94385,   184.34877,   233.97763,   159.00000,   140.71208,   110.33700,    85.20988,   168.50000,   258.47000
 355,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70604,   253.94444,   184.34433,   233.97670,   159.00000,   140.69446,   110.24765,    85.19971,   168.50000,   258.47000
 356,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70598,   253.94505,   184.34203,   233.97577,   159.00000,   140.68745,   110.25803,    85.27989,   168.50000,   258.47000
 357,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70590,   253.94566,   184.33736,   233.97484,   159.00000,   140.68864,   110.20872,    85.27989,   168.50000,   258.47000
 358,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70584,   253.94627,   184.33270,   233.97391,   159.00000,   140.67915,   110.09151,    85.21227,   168.50000,   258.47000
 359,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70587,   253.94577,   184.33382,   233.97298,   158.98618,   140.69856,   110.32619,    85.19151,   168.50000,   258.47000
 360,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70583,   253.94600,   184.33528,   234.00000,   159.00000,   140.70000,   110.15466,    85.06370,   168.50000,   258.47000
 361,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70586,   253.94550,   184.33234,   233.99907,   159.00000,   140.69128,   110.33700,    85.10552,   168.50000,   258.47000
 362,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70589,   253.94501,   184.33176,   233.99814,   159.00000,   140.70213,   110.27246,    85.08443,   168.50000,   258.47000
 363,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70592,   253.94452,   184.33260,   233.99721,   159.00000,   140.71631,   110.18680,    85.25384,   168.50000,   258.47000
 364,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70595,   253.94403,   184.33408,   233.99628,   158.99304,   140.72685,   110.27831,    85.12635,   168.50000,   258.47000
 365,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70598,   253.94354,   184.33556,   233.99535,   159.00000,   140.74431,   110.31422,    85.05304,   168.50000,   258.47000
 366,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70601,   253.94304,   184.33704,   233.99442,   159.00000,   140.76627,   110.30518,    84.97466,   168.50000,   258.47000
 367,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70604,   253.94255,   184.33852,   233.99348,   158.97714,   140.77034,   110.33700,    84.89872,   168.50000,   258.47000
 368,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70607,   253.94206,   184.34000,   233.99255,   158.99254,   140.76913,   110.28073,    84.85526,   168.50000,   258.47000
 369,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70610,   253.94157,   184.34148,   233.99162,   159.00000,   140.76488,   110.26186,    84.94324,   168.50000,   258.47000
 370,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70613,   253.94109,   184.34296,   233.99069,   158.99689,   140.76279,   110.26205,    84.95332,   168.50000,   258.47000
 371,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70616,   253.94058,   184.34444,   233.98976,   159.00000,   140.76257,   110.16685,    84.97221,   168.50000,   258.47000
 372,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70619,   253.94009,   184.34319,   233.98883,   158.96208,   140.76398,   110.33700,    84.91995,   168.50000,   258.47000
 373,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70622,   253.93961,   184.34467,   233.98790,   158.97786,   140.77341,   110.24179,    84.78509,   168.50000,   258.47000
 374,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70625,   253.93912,   184.34438,   233.98697,   158.99324,   140.76866,   110.14659,    84.87923,   168.50000,   258.47000
 375,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70627,   253.93863,   184.34532,   233.98604,   159.00000,   140.76445,   110.05138,    84.97338,   168.50000,   258.47000
 376,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70630,   253.93814,   184.34680,   233.98511,   158.98933,   140.77145,   109.93710,    84.99752,   168.50000,   258.47000
 377,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70633,   253.93765,   184.34761,   233.98418,   158.99693,   140.77255,   109.76556,    85.09167,   168.50000,   258.47000
 378,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70636,   253.93715,   184.34877,   233.98325,   159.00000,   140.76158,   109.68944,    85.27989,   168.50000,   258.47000
 379,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70644,   253.93628,   184.34447,   233.98232,   159.00000,   140.73914,   109.58013,    85.16855,   168.50000,   258.47000
 380,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70650,   253.93539,   184.34012,   233.98138,   159.00000,   140.73024,   109.70582,    85.07848,   168.50000,   258.47000
 381,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70656,   253.93456,   184.33545,   233.98045,   159.00000,   140.72173,   109.86716,    84.88625,   168.50000,   258.47000
 382,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70662,   253.93373,   184.33080,   233.97952,   159.00000,   140.71413,   109.99609,    84.68719,   168.50000,   258.47000
 383,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70665,   253.93324,   184.33228,   233.97859,   159.00000,   140.71774,   110.13549,    84.86886,   168.50000,   258.47000
 384,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70668,   253.93274,   184.33376,   233.97766,   159.00000,   140.71526,   109.94521,    85.11570,   168.50000,   258.47000
 385,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70671,   253.93225,   184.33524,   233.97673,   158.99757,   140.70613,   110.07594,    85.21651,   168.50000,   258.47000
 386,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70674,   253.93176,   184.33672,   233.97580,   158.95856,   140.69939,   110.33680,    85.01467,   168.50000,   258.47000
 387,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70676,   253.93138,   184.33820,   233.98265,   158.97287,   140.69745,   110.33700,    84.90322,   168.50000,   258.47000
 388,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70679,   253.93089,   184.33968,   233.98917,   158.98668,   140.68588,   110.33420,    84.99737,   168.50000,   258.47000
 389,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70682,   253.93040,   184.34116,   233.98941,   159.00000,   140.67590,   110.31611,    85.09151,   168.50000,   258.47000
 390,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70682,   253.93022,   184.34264,   234.00000,   158.99753,   140.66428,   110.28896,    85.27974,   168.50000,   258.47000
 391,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70685,   253.92973,   184.34329,   233.99907,   158.98778,   140.66988,   110.33700,    85.26100,   168.50000,   258.47000
