Varia por patamar?      ,    0,Unidade ,      m,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,Point Rapids,Elf Rapids  ,Giant Rapids,McArthur    ,Dog Rapids  ,Cat Falls   ,London      ,Tall Rapids ,Madrid      ,Tin Falls   ,Toronto     ,Athens      ,EastSpruce  ,New Falls   ,Edmonton    ,Moscow      
 130,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70824,   253.95775,   184.34720,   233.98224,   159.00000,   140.94058,   110.33700,    84.94702,   168.50000,   258.47000
 131,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70821,   253.95790,   184.34868,   233.99106,   158.98004,   140.93236,   110.33680,    84.99894,   168.50000,   258.47000
 132,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70818,   253.95811,   184.34729,   233.99013,   158.96260,   140.92812,   110.33700,    85.09309,   168.50000,   258.47000
 133,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70815,   253.95833,   184.34877,   234.00000,   158.98158,   140.93066,   110.31673,    85.18724,   168.50000,   258.47000
 134,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70811,   253.95854,   184.34877,   233.99995,   159.00000,   140.92238,   110.31741,    85.26257,   168.50000,   258.47000
 135,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70804,   253.95915,   184.34877,   233.99902,   159.00000,   140.92644,   110.22739,    85.22689,   168.50000,   258.47000
 136,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70801,   253.95937,   184.34877,   233.99809,   159.00000,   140.92574,   110.17531,    85.27989,   168.50000,   258.47000
 137,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70808,   253.95833,   184.34877,   233.99716,   158.97557,   140.91870,   110.29001,    85.24219,   168.50000,   258.47000
 138,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70801,   253.95894,   184.34877,   234.00000,   159.00000,   140.89647,   110.33700,    85.27989,   168.50000,   258.47000
 139,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70815,   253.95732,   184.34201,   233.97034,   158.96999,   140.86209,   110.29877,    85.12965,   168.50000,   258.47000
 140,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70828,   253.95570,   184.33719,   233.96506,   158.93993,   140.85234,   110.31152,    85.20313,   168.50000,   258.47000
 141,   1,   1,   299.10001,   284.62396,   274.17001,   254.81000,   247.49001,   229.21001,   216.70840,   253.95409,   184.33220,   233.95975,   158.90982,   140.84259,   110.32426,    85.15289,   168.50000,   258.47000
 142,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70854,   253.95245,   184.32719,   233.95442,   158.87965,   140.83282,   110.33700,    85.10264,   168.50000,   258.47000
 143,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70847,   253.95306,   184.32867,   233.94908,   158.89882,   140.85696,   110.33700,    85.16865,   168.50000,   258.47000
 144,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70840,   253.95367,   184.33015,   233.94815,   158.91716,   140.83594,   110.28320,    85.27989,   168.50000,   258.47000
 145,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70833,   253.95428,   184.33163,   233.94722,   158.93486,   140.82199,   110.24931,    85.25893,   168.50000,   258.47000
 146,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70827,   253.95488,   184.33311,   233.94629,   158.95190,   140.80821,   110.24020,    85.27022,   168.50000,   258.47000
 147,   1,   1,   299.10001,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70819,   253.95549,   184.33459,   233.94536,   158.93442,   140.79634,   110.21665,    85.27989,   168.50000,   258.47000
 148,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70811,   253.95610,   184.33607,   233.94489,   158.87988,   140.80206,   110.29318,    85.27989,   168.50000,   258.47000
 149,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70805,   253.95671,   184.33755,   233.96902,   158.89795,   140.80313,   110.21706,    85.20470,   168.50000,   258.47000
 150,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70798,   253.95731,   184.33904,   233.96809,   158.89130,   140.79051,   110.33700,    85.18116,   168.50000,   258.47000
 151,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70790,   253.95792,   184.34052,   233.97366,   158.88963,   140.78325,   110.33700,    85.08674,   168.50000,   258.47000
 152,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70784,   253.95853,   184.34200,   233.97433,   158.90710,   140.78404,   110.15989,    85.11802,   168.50000,   258.47000
 153,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70776,   253.95914,   184.34348,   233.97340,   158.92369,   140.77034,   110.04859,    85.24985,   168.50000,   258.47000
 154,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70770,   253.95973,   184.34496,   233.97931,   158.91611,   140.75827,   110.04879,    85.27767,   168.50000,   258.47000
 155,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70763,   253.96034,   184.34644,   233.97838,   158.96117,   140.75146,   110.04900,    85.27775,   168.50000,   258.47000
 156,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70755,   253.96095,   184.34645,   233.97745,   158.97632,   140.74162,   110.03870,    85.27989,   168.50000,   258.47000
 157,   1,   1,   299.10394,   284.62396,   274.17212,   254.81000,   247.49001,   229.21001,   216.70757,   253.96063,   184.34761,   233.97652,   158.99304,   140.72849,   110.14105,    85.26810,   168.50000,   258.47000
 158,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70750,   253.96124,   184.34877,   233.97559,   158.94493,   140.71872,   110.23667,    85.16879,   168.50000,   258.47000
 159,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70743,   253.96185,   184.34659,   233.98564,   158.91884,   140.71863,   110.33700,    85.07479,   168.50000,   258.47000
 160,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70735,   253.96246,   184.34581,   233.98471,   158.92456,   140.72560,   110.33700,    84.99960,   168.50000,   258.47000
 161,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70729,   253.96306,   184.34729,   233.99257,   158.97401,   140.69633,   110.32041,    84.99968,   168.50000,   258.47000
 162,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70721,   253.96367,   184.34877,   234.00000,   159.00000,   140.64766,   110.28603,    85.27989,   168.50000,   258.47000
 163,   1,   1,   299.10394,   284.62396,   274.17212,   254.81000,   247.49001,   229.21001,   216.70735,   253.96205,   184.34377,   233.97736,   158.96999,   140.60678,   110.29877,    85.26681,   168.50000,   258.47000
 164,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70747,   253.96043,   184.33878,   233.97232,   158.93828,   140.59702,   110.31152,    85.21656,   168.50000,   258.47000
 165,   1,   1,   299.10001,   284.62396,   274.17212,   254.81000,   247.49001,   229.21001,   216.70761,   253.95882,   184.33379,   233.96704,   158.90640,   140.58727,   110.32426,    85.16631,   168.50000,   258.47000
 166,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70775,   253.95720,   184.32878,   233.96173,   158.81664,   140.57751,   110.33700,    85.11607,   168.50000,   258.47000
 167,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70772,   253.95741,   184.33026,   233.96080,   158.83197,   140.60551,   110.33700,    85.17945,   168.50000,   258.47000
 168,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70767,   253.95763,   184.33174,   233.95987,   158.86020,   140.59164,   110.18455,    85.27989,   168.50000,   258.47000
 169,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70770,   253.95712,   184.33322,   233.95894,   158.94388,   140.56873,   110.33700,    85.27989,   168.50000,   258.47000
 170,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70764,   253.95773,   184.33470,   233.95802,   158.95575,   140.56102,   110.30368,    85.27989,   168.50000,   258.47000
 171,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70757,   253.95834,   184.33618,   233.96518,   158.96988,   140.55727,   110.31451,    85.24210,   168.50000,   258.47000
 172,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70749,   253.95895,   184.33766,   233.97386,   158.98108,   140.55362,   110.21930,    85.27989,   168.50000,   258.47000
 173,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70752,   253.95845,   184.33914,   233.97986,   158.98389,   140.55815,   110.29778,    85.24233,   168.50000,   258.47000
 174,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70746,   253.95906,   184.34062,   233.98735,   158.99474,   140.55087,   110.33700,    85.26886,   168.50000,   258.47000
 175,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70738,   253.95967,   184.34210,   233.99496,   159.00000,   140.55899,   110.33700,    85.19831,   168.50000,   258.47000
 176,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70732,   253.96028,   184.34358,   234.00000,   159.00000,   140.55721,   110.33700,    85.10296,   168.50000,   258.47000
 177,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70734,   253.95978,   184.34506,   233.99907,   159.00000,   140.56325,   110.22674,    85.16257,   168.50000,   258.47000
 178,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70728,   253.96039,   184.34654,   234.00000,   159.00000,   140.56580,   110.13286,    85.24335,   168.50000,   258.47000
 179,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70731,   253.95990,   184.34802,   233.99907,   159.00000,   140.57082,   110.19464,    85.24639,   168.50000,   258.47000
 180,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70723,   253.96049,   184.34734,   233.99814,   159.00000,   140.57867,   110.21770,    85.15602,   168.50000,   258.47000
 181,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70726,   253.96001,   184.34441,   233.99721,   159.00000,   140.58746,   110.26250,    85.18808,   168.50000,   258.47000
 182,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70720,   253.96062,   184.34363,   233.99628,   159.00000,   140.60078,   110.26068,    85.05890,   168.50000,   258.47000
 183,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70723,   253.96011,   184.34511,   233.99535,   159.00000,   140.61125,   110.25590,    85.08507,   168.50000,   258.47000
 184,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70715,   253.96072,   184.34659,   233.99442,   158.98389,   140.62708,   110.26846,    85.08514,   168.50000,   258.47000
 185,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70708,   253.96133,   184.34729,   233.99348,   158.98766,   140.65280,   110.26867,    84.95482,   168.50000,   258.47000
 186,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70702,   253.96194,   184.34877,   234.00000,   159.00000,   140.62872,   110.33700,    84.98078,   168.50000,   258.47000
 187,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70705,   253.96140,   184.34171,   233.99907,   158.96997,   140.60738,   110.28599,    84.65392,   168.50000,   258.47000
 188,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70708,   253.96086,   184.33466,   233.99388,   158.93990,   140.60951,   110.25008,    84.63911,   168.50000,   258.47000
 189,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70711,   253.96037,   184.32985,   233.98868,   159.00000,   140.60701,   110.23232,    84.65670,   168.50000,   258.47000
 190,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70714,   253.95987,   184.32895,   233.98346,   159.00000,   140.59270,   110.26272,    84.61263,   168.50000,   258.47000
 191,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70706,   253.96048,   184.33043,   233.98253,   158.98784,   140.60985,   110.33700,    84.90054,   168.50000,   258.47000
 192,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70700,   253.96109,   184.33191,   233.98917,   159.00000,   140.61958,   110.20029,    85.11491,   168.50000,   258.47000
 193,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70703,   253.96059,   184.33339,   233.98824,   159.00000,   140.62640,   110.26187,    85.27989,   168.50000,   258.47000
 194,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70706,   253.96010,   184.33487,   233.98730,   158.99023,   140.64059,   110.27900,    85.25476,   168.50000,   258.47000
 195,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70706,   253.95984,   184.33611,   233.99603,   159.00000,   140.65659,   110.33700,    85.25346,   168.50000,   258.47000
 196,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70700,   253.96043,   184.33759,   233.99510,   159.00000,   140.66609,   110.31042,    85.21124,   168.50000,   258.47000
 197,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70692,   253.96104,   184.33838,   234.00000,   159.00000,   140.67786,   110.30385,    85.19024,   168.50000,   258.47000
 198,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70685,   253.96165,   184.33986,   233.99907,   159.00000,   140.68755,   110.33700,    85.16963,   168.50000,   258.47000
 199,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70679,   253.96227,   184.34134,   233.99814,   158.99455,   140.70433,   110.33700,    85.10439,   168.50000,   258.47000
 200,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70671,   253.96286,   184.34282,   233.99721,   158.98439,   140.72755,   110.29070,    85.06585,   168.50000,   258.47000
 201,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70665,   253.96347,   184.34430,   234.00000,   159.00000,   140.72815,   110.11917,    85.12973,   168.50000,   258.47000
 202,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70668,   253.96298,   184.34578,   233.99907,   159.00000,   140.72423,   110.28032,    85.24361,   168.50000,   258.47000
 203,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70671,   253.96248,   184.34694,   233.99814,   158.99632,   140.73227,   110.26144,    85.23180,   168.50000,   258.47000
 204,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70663,   253.96309,   184.34808,   233.99721,   158.98514,   140.74146,   110.28146,    85.27989,   168.50000,   258.47000
 205,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70667,   253.96265,   184.34877,   233.99666,   159.00000,   140.75084,   110.33700,    85.27989,   168.50000,   258.47000
 206,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70670,   253.96214,   184.34877,   233.99573,   159.00000,   140.76233,   110.33206,    85.26082,   168.50000,   258.47000
 207,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70673,   253.96165,   184.34819,   233.99480,   159.00000,   140.77448,   110.31264,    85.26979,   168.50000,   258.47000
 208,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70674,   253.96117,   184.34581,   233.99387,   159.00000,   140.78758,   110.32397,    85.24493,   168.50000,   258.47000
 209,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70668,   253.96176,   184.34729,   233.99294,   159.00000,   140.77483,   110.33700,    85.22035,   168.50000,   258.47000
 210,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70660,   253.96237,   184.34877,   233.98772,   159.00000,   140.76480,   110.33700,    85.27989,   168.50000,   258.47000
 211,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70668,   253.96135,   184.34171,   233.98679,   158.99022,   140.74081,   110.17751,    85.09212,   168.50000,   258.47000
 212,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70674,   253.96059,   184.33466,   233.98587,   158.96016,   140.73779,   110.16044,    85.03733,   168.50000,   258.47000
 213,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70680,   253.95981,   184.32979,   233.98064,   158.93205,   140.73892,   110.14451,    84.98523,   168.50000,   258.47000
 214,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70692,   253.95819,   184.32498,   233.97539,   158.90395,   140.73120,   110.13225,    84.90705,   168.50000,   258.47000
 215,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70686,   253.95880,   184.32646,   233.97011,   158.98555,   140.73694,   110.30485,    85.10730,   168.50000,   258.47000
 216,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70679,   253.95940,   184.32794,   233.96483,   159.00000,   140.73029,   110.33700,    85.15614,   168.50000,   258.47000
 217,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70671,   253.96001,   184.32942,   233.95952,   159.00000,   140.74266,   110.22502,    85.12076,   168.50000,   258.47000
 218,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70665,   253.96062,   184.33090,   233.95419,   159.00000,   140.71779,   110.30077,    85.25765,   168.50000,   258.47000
 219,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70668,   253.96013,   184.33238,   233.94885,   159.00000,   140.72565,   110.33700,    85.27989,   168.50000,   258.47000
 220,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70671,   253.95963,   184.33386,   233.94348,   159.00000,   140.73804,   110.33556,    85.25031,   168.50000,   258.47000
 221,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70674,   253.95914,   184.33534,   233.93810,   158.99583,   140.74611,   110.31216,    85.26676,   168.50000,   258.47000
 222,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70667,   253.95975,   184.33681,   233.93269,   159.00000,   140.74356,   110.33700,    85.27989,   168.50000,   258.47000
 223,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70659,   253.96034,   184.33829,   233.92726,   159.00000,   140.75204,   110.33700,    85.11063,   168.50000,   258.47000
 224,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70662,   253.95985,   184.33977,   233.92181,   158.99487,   140.73589,   110.17921,    85.25113,   168.50000,   258.47000
 225,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70656,   253.96046,   184.34125,   233.91635,   159.00000,   140.72830,   110.33700,    85.13141,   168.50000,   258.47000
 226,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70659,   253.95996,   184.34273,   233.91086,   159.00000,   140.72377,   110.16196,    85.27989,   168.50000,   258.47000
 227,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70662,   253.95947,   184.34421,   233.89696,   158.95735,   140.72673,   110.33700,    85.27527,   168.50000,   258.47000
 228,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70654,   253.96008,   184.34569,   233.89139,   158.97205,   140.73392,   110.20407,    85.27989,   168.50000,   258.47000
 229,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70657,   253.95959,   184.34717,   233.87059,   158.98689,   140.73723,   110.33700,    85.26127,   168.50000,   258.47000
 230,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70650,   253.96019,   184.34833,   233.84781,   159.00000,   140.72725,   110.19500,    85.27989,   168.50000,   258.47000
 231,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70644,   253.96080,   184.34801,   233.82445,   158.99573,   140.72928,   110.32784,    85.23342,   168.50000,   258.47000
 232,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70636,   253.96141,   184.34721,   233.79524,   158.91919,   140.74745,   110.24917,    85.15812,   168.50000,   258.47000
 233,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70633,   253.96162,   184.34729,   233.78941,   158.95807,   140.74194,   110.33700,    85.24467,   168.50000,   258.47000
 234,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70625,   253.96223,   184.34877,   233.78358,   159.00000,   140.70422,   110.33700,    85.27989,   168.50000,   258.47000
 235,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70639,   253.96060,   184.34172,   233.76842,   159.00000,   140.66258,   110.31470,    85.27989,   168.50000,   258.47000
 236,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70653,   253.95898,   184.33469,   233.76259,   158.98421,   140.64980,   110.32745,    85.22942,   168.50000,   258.47000
 237,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70663,   253.95755,   184.32980,   233.75676,   158.99078,   140.63959,   110.33700,    85.27989,   168.50000,   258.47000
 238,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70677,   253.95593,   184.32480,   233.75093,   158.96060,   140.62225,   110.33700,    85.22964,   168.50000,   258.47000
 239,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70680,   253.95544,   184.32628,   233.75000,   158.97409,   140.65785,   110.33700,    85.27989,   168.50000,   258.47000
 240,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70673,   253.95604,   184.32776,   233.75000,   158.98721,   140.65370,   110.33700,    85.16496,   168.50000,   258.47000
 241,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70676,   253.95567,   184.32924,   233.77702,   159.00000,   140.64963,   110.24179,    85.13072,   168.50000,   258.47000
 242,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70677,   253.95518,   184.33072,   233.78886,   158.99632,   140.65503,   110.32554,    85.27989,   168.50000,   258.47000
 243,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70680,   253.95468,   184.33220,   233.81436,   158.98657,   140.66414,   110.32574,    85.25883,   168.50000,   258.47000
 244,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70682,   253.95435,   184.33368,   233.84138,   159.00000,   140.68082,   110.33700,    85.27989,   168.50000,   258.47000
 245,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70676,   253.95496,   184.33516,   233.84045,   158.99960,   140.68991,   110.28342,    85.27989,   168.50000,   258.47000
 246,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70679,   253.95447,   184.33664,   233.86748,   159.00000,   140.70294,   110.30032,    85.27325,   168.50000,   258.47000
 247,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70671,   253.95506,   184.33812,   233.86761,   158.98586,   140.69850,   110.33700,    85.22626,   168.50000,   258.47000
 248,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70674,   253.95464,   184.33960,   233.89464,   159.00000,   140.71603,   110.24524,    85.23155,   168.50000,   258.47000
 249,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70667,   253.95523,   184.34108,   233.89371,   159.00000,   140.72217,   110.25134,    85.27370,   168.50000,   258.47000
 250,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70670,   253.95474,   184.34254,   233.89278,   159.00000,   140.73611,   110.32489,    85.22820,   168.50000,   258.47000
 251,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70663,   253.95535,   184.34325,   233.89185,   158.97849,   140.75041,   110.25484,    85.21062,   168.50000,   258.47000
 252,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70665,   253.95485,   184.34288,   233.89091,   159.00000,   140.76260,   110.32077,    85.27989,   168.50000,   258.47000
 253,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70668,   253.95436,   184.34079,   233.88998,   159.00000,   140.78024,   110.33700,    85.25033,   168.50000,   258.47000
 254,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70671,   253.95387,   184.33688,   233.88905,   159.00000,   140.80173,   110.27573,    85.25132,   168.50000,   258.47000
 255,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70665,   253.95448,   184.33208,   233.88812,   159.00000,   140.81293,   110.21333,    85.26118,   168.50000,   258.47000
 256,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70668,   253.95398,   184.32726,   233.88719,   159.00000,   140.83371,   110.23583,    85.27989,   168.50000,   258.47000
 257,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70671,   253.95349,   184.32245,   233.88626,   159.00000,   140.85387,   110.20260,    85.26515,   168.50000,   258.47000
 258,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70663,   253.95410,   184.32123,   233.88533,   159.00000,   140.87646,   110.01730,    85.27211,   168.50000,   258.47000
 259,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70667,   253.95360,   184.31421,   233.88440,   159.00000,   140.86394,   109.68194,    85.05925,   168.50000,   258.47000
 260,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70670,   253.95311,   184.30914,   233.88347,   159.00000,   140.86020,   109.70510,    84.99822,   168.50000,   258.47000
