Varia por patamar?      ,    0,Unidade ,     MW,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,PoR U1      ,Elf RapidsU1,GR U1       ,McA U1      ,DR U1       ,CF U1       ,TalR U1     ,MadridU1    ,TF U1       ,Tor U1      ,Ath U1 E    ,Ath U2 R    ,ES U1 E     ,ES U2 R     ,NeF U1 E    ,NeF U2 R    
 129,   1,   1,    65.64964,    53.70678,    92.44015,    39.46336,    92.57667,    65.34616,    83.99523,   183.25664,   196.92271,   382.71527,   670.59442,     0.00000,   555.02789,     0.00000,   546.68860,     0.00000
 130,   1,   1,    65.64964,    53.53914,    92.67637,    39.28998,    92.53355,    65.28923,   166.80678,    69.60831,   196.91426,   382.83328,   672.72321,     0.00000,   555.02789,     0.00000,   577.42908,     0.00000
 131,   1,   1,    65.53836,    53.45607,    92.27900,    39.22570,    92.09485,    65.28951,   132.89592,    69.60831,   196.90581,   418.70062,   672.71484,     0.00000,   555.02789,     0.00000,   579.37537,     0.00000
 132,   1,   1,    65.76072,    53.59227,    92.66855,    39.32635,    92.29818,    65.38815,    83.99540,    69.60831,   196.89735,   503.70200,   584.01440,     0.00000,   555.02789,     0.00000,   634.62970,     0.00000
 133,   1,   1,    65.56554,    53.61012,    92.42154,    39.39511,    92.65707,    65.21712,    83.99588,    69.60831,   196.88890,   235.98509,   481.60971,     0.00000,   555.02789,     0.00000,   495.16925,     0.00000
 134,   1,   1,    65.64944,    53.40048,    92.11800,    39.25759,    92.25506,    65.01971,    83.99636,   102.89781,   196.33112,   238.69298,   445.10358,     0.00000,   555.02789,     0.00000,   495.56952,     0.00000
 135,   1,   1,    65.67662,    53.63260,    92.44015,    39.32635,    92.33546,    65.44701,   362.03439,   102.89781,   196.87306,   363.80249,   271.49792,     0.00000,   113.91294,     0.00000,   689.65399,     0.00000
 136,   1,   1,    65.73354,    53.49312,    92.44015,    39.32635,    92.41586,    65.20396,   284.69519,   102.89781,   196.86461,   421.43475,   256.58231,     0.00000,   554.91620,     0.00000,   287.64014,     0.00000
 137,   1,   1,    65.56554,    53.68823,    92.44015,    39.32635,    92.41586,    65.31755,     0.00000,   102.89781,   208.00000,   624.62500,  1106.37671,     0.00000,    94.00000,     0.00000,   495.51016,     0.00000
 138,   1,   1,    65.64944,    53.40040,    92.47224,    39.32635,    92.41586,    65.14688,     0.00000,   102.89781,   106.58942,    93.28353,  1185.98914,     0.00000,   863.19312,     0.00000,   287.87738,     0.00000
 139,   1,   1,    65.64944,    53.58328,    92.83986,    39.32635,    92.57667,    65.40317,   444.25366,   208.44550,   208.00000,   566.44745,  1224.00000,     0.00000,   990.33447,     0.00000,  1211.39636,     0.00000
 140,   1,   1,    65.64944,    53.56808,    92.02172,    39.34000,    92.27102,    65.17542,   444.23288,   172.08415,   208.00000,   567.07446,  1224.00000,     0.00000,   999.76764,     0.00000,  1243.85938,     0.00000
 141,   1,   1,    65.73354,    53.60183,    92.87194,    39.55621,    92.73648,    65.34637,   444.21207,   211.63896,   208.00000,   645.64124,  1224.00000,     0.00000,  1003.20111,     0.00000,  1386.93701,     0.00000
 142,   1,   1,    65.64964,    53.72207,    92.42154,    39.29566,    92.88132,    65.40884,   444.19128,   211.54596,   208.00000,   645.06317,  1223.59387,     0.00000,  1003.70709,     0.00000,  1384.80200,     0.00000
 143,   1,   1,    65.53836,    53.45612,    92.08591,    39.20742,    92.11599,    65.23781,   238.99957,    69.60831,   196.78221,   245.06618,   271.27448,     0.00000,   902.79773,     0.00000,  1131.30371,     0.00000
 144,   1,   1,    65.64944,    53.50911,    92.64734,    39.30809,    92.41626,    65.68219,     0.00000,    69.60831,   196.77376,   314.58212,   763.88647,     0.00000,   389.26385,     0.00000,  1011.99139,     0.00000
 145,   1,   1,    65.64944,    53.56798,    92.45081,    39.32635,    92.39452,    65.34807,   247.01854,    69.60831,   196.76530,   282.77304,   672.44971,     0.00000,   555.02789,     0.00000,   703.32465,     0.00000
 146,   1,   1,    65.64944,    53.56805,    92.15049,    39.34000,    92.43182,    65.18300,   157.21436,    69.60831,   196.75685,   380.22421,   672.41968,     0.00000,   555.02789,     0.00000,   703.32501,     0.00000
 147,   1,   1,    65.76072,    53.66645,    92.66838,    39.36730,    92.47971,    65.28186,    83.97997,    69.60831,   196.74840,   458.34094,   672.41211,     0.00000,   555.02789,     0.00000,   703.32532,     0.00000
 148,   1,   1,    65.53836,    53.53027,    92.15010,    39.13474,    92.07889,    65.17351,    83.98045,    69.60831,   143.77478,   182.63904,   672.40753,     0.00000,   555.02789,     0.00000,   703.32562,     0.00000
 149,   1,   1,    65.67662,    53.55836,    92.77253,    39.32635,    92.19181,    65.43150,    83.98093,    69.60831,    79.41897,   249.63748,   672.35608,     0.00000,   555.02789,     0.00000,   703.32593,     0.00000
 150,   1,   1,    65.64944,    53.47466,    92.07568,    39.32635,    92.41586,    65.07848,    83.98141,    69.60831,   149.76709,   175.92603,   672.31097,     0.00000,   555.02789,     0.00000,   703.32629,     0.00000
 151,   1,   1,    65.67662,    53.63260,    92.44015,    39.32635,    92.41586,    65.09016,     0.00000,    69.60831,   197.13669,   310.45917,   799.46973,     0.00000,   555.02789,     0.00000,   703.32660,     0.00000
 152,   1,   1,    65.67662,    53.53920,    92.44015,    39.32635,    92.41586,    65.20977,     0.00000,    69.60831,   208.00000,   310.79419,   672.21588,     0.00000,   670.12152,     0.00000,   703.38245,     0.00000
 153,   1,   1,    65.73354,    53.49311,    92.47224,    39.32635,    92.41586,    65.28930,     0.00000,    69.60831,   208.00000,   389.06583,   685.14612,     0.00000,   578.56268,     0.00000,   703.61627,     0.00000
 154,   1,   1,    65.64964,    53.70671,    92.73020,    39.42681,    92.69415,    65.40317,     0.00000,    69.60831,   208.00000,   311.29211,   688.26843,     0.00000,   625.31335,     0.00000,   730.55646,     0.00000
 155,   1,   1,    65.56554,    53.52070,    92.24638,    39.25781,    92.29239,    65.28930,     0.00000,   102.89781,   208.00000,   319.34387,   672.14484,     0.00000,   555.02789,     0.00000,   774.52136,     0.00000
 156,   1,   1,    65.64944,    53.40044,    92.31177,    39.43143,    92.61940,    65.27419,     0.00000,   102.89781,   208.00000,   311.94073,   672.11761,     0.00000,   617.02484,     0.00000,   719.40399,     0.00000
 157,   1,   1,    65.67662,    53.63260,    92.44015,    39.32635,    92.37794,    65.45811,     0.00000,   102.89781,   208.00000,   312.27576,   672.08893,     0.00000,   555.36536,     0.00000,   780.50806,     0.00000
 158,   1,   1,    65.64944,    53.47458,    92.44015,    39.18933,    92.41646,    65.20384,     0.00000,   108.43958,   208.00000,   312.61078,   672.06018,     0.00000,   623.15485,     0.00000,   707.01746,     0.00000
 159,   1,   1,    65.67662,    53.63256,    92.63392,    39.32635,    92.09485,    65.46195,     0.00000,   162.21779,   208.00000,   312.63614,   471.53867,     0.00000,   389.26385,     0.00000,  1082.82825,     0.00000
 160,   1,   1,    65.64944,    53.47459,    92.37476,    39.32635,    92.41586,    65.16217,   247.21426,   104.61507,   208.00000,   312.72882,   515.11981,     0.00000,   301.07840,     0.00000,   925.25714,     0.00000
 161,   1,   1,    65.67662,    53.64790,    92.61526,    39.32635,    92.57667,    65.28944,     0.00000,    69.60831,   208.00000,   314.02994,  1216.81189,     0.00000,   555.02789,     0.00000,   270.17636,     0.00000
 162,   1,   1,    65.64944,    53.47465,    92.11800,    39.34000,    92.27102,    65.06148,     0.00000,    69.60831,   206.96033,   192.62779,  1215.24463,     0.00000,   996.56244,     0.00000,   230.00000,     0.00000
 163,   1,   1,    65.64944,    53.56793,    92.67637,    39.54256,    92.88132,    65.46025,   444.25513,   211.74475,   208.00000,   653.65497,  1213.72278,     0.00000,  1002.14972,     0.00000,  1387.83813,     0.00000
 164,   1,   1,    65.64944,    53.56799,    92.44046,    39.07945,    92.41586,    65.29496,   444.23434,   211.61296,   208.00000,   653.02203,  1213.31665,     0.00000,  1002.67542,     0.00000,  1385.70312,     0.00000
 165,   1,   1,    65.73354,    53.58657,    92.23572,    39.55621,    92.27102,    65.28922,   444.21353,   211.51996,   208.00000,   652.38403,  1212.91052,     0.00000,  1003.20111,     0.00000,  1383.56812,     0.00000
 166,   1,   1,    65.64964,    53.72207,    92.87194,    39.29566,    92.88132,    65.56838,   444.19275,   211.42697,   208.00000,   649.64948,  1212.50439,     0.00000,  1003.70709,     0.00000,  1381.43311,     0.00000
 167,   1,   1,    65.53836,    53.47133,    92.38945,    39.10675,    91.99828,    65.12401,    83.98122,    69.60831,   119.68523,   258.24203,   270.44839,     0.00000,   902.79773,     0.00000,  1371.86157,     0.00000
 168,   1,   1,    65.64944,    53.49392,    91.98962,    39.42241,    92.43222,    65.51698,    83.98170,    69.60831,   196.54599,   348.04297,   991.50134,     0.00000,   555.02789,     0.00000,   495.56952,     0.00000
 169,   1,   1,    65.67662,    53.64790,    92.74360,    39.33088,    92.53349,    65.30629,     0.00000,    69.60831,   184.40022,   262.21475,   671.60071,     0.00000,   555.02789,     0.00000,  1004.19629,     0.00000
 170,   1,   1,    65.64944,    53.47465,    92.11800,    39.20316,    92.11630,    65.03300,    83.98354,    69.60831,   155.90411,   264.70764,   577.71771,     0.00000,   555.02789,     0.00000,   703.06720,     0.00000
 171,   1,   1,    65.64944,    53.58328,    92.74360,    39.43136,    92.55541,    65.45072,     0.00000,    69.60831,   155.75243,   268.54990,   661.34302,     0.00000,   555.02789,     0.00000,   703.06750,     0.00000
 172,   1,   1,    65.64944,    53.56806,    92.11800,    39.20299,    92.23360,    65.11084,     0.00000,    69.60831,    65.64973,   270.41199,   471.00116,     0.00000,   555.02789,     0.00000,   703.06781,     0.00000
 173,   1,   1,    65.64944,    53.56793,    92.67637,    39.46771,    92.59772,    65.23250,     0.00000,    69.60831,   196.94070,   272.64676,   280.37128,     0.00000,   554.95636,     0.00000,   703.06818,     0.00000
 174,   1,   1,    65.64944,    53.56804,    92.20393,    39.17134,    92.39990,    65.27413,     0.00000,    69.60831,   196.93225,   273.60577,   289.48288,     0.00000,    94.00000,     0.00000,   647.51550,     0.00000
 175,   1,   1,    65.67662,    53.63260,    92.44015,    39.32635,    92.07380,    65.40302,     0.00000,    69.60831,   196.92380,   370.71359,   471.01727,     0.00000,    94.00000,     0.00000,   494.16663,     0.00000
 176,   1,   1,    65.64944,    53.48988,    92.58197,    39.32635,    92.57667,    65.34818,     0.00000,    69.60831,   196.91534,   381.52832,   471.02869,     0.00000,   555.02789,     0.00000,   342.62225,     0.00000
 177,   1,   1,    65.73354,    53.58656,    92.31177,    39.34000,    92.27102,    65.04834,     0.00000,    69.60831,   153.12509,   276.90097,   471.03720,     0.00000,   554.92224,     0.00000,   494.36874,     0.00000
 178,   1,   1,    65.64964,    53.70671,    92.73020,    39.44971,    92.57607,    65.22496,     0.00000,    69.60831,   144.78838,   277.66754,   270.31528,     0.00000,   554.49396,     0.00000,   702.44385,     0.00000
 179,   1,   1,    65.56554,    53.52070,    92.24638,    39.24394,    92.46375,    65.29496,     0.00000,    69.60831,   141.56067,   289.75702,   471.04068,     0.00000,   553.85114,     0.00000,   494.76932,     0.00000
 180,   1,   1,    65.64944,    53.40044,    92.31177,    39.27175,    92.25565,    65.29475,     0.00000,    69.60831,   192.80843,   322.98947,   270.32321,     0.00000,   553.42285,     0.00000,   287.87738,     0.00000
 181,   1,   1,    65.64944,    53.58328,    92.74360,    39.32635,    92.35202,    65.36316,     0.00000,    69.60831,   195.52678,   374.18979,   270.35117,     0.00000,    94.00000,     0.00000,   692.30505,     0.00000
 182,   1,   1,    65.64944,    53.56806,    92.11800,    39.32635,    92.41586,    65.24943,     0.00000,    69.60831,   197.16998,   373.74881,   270.38895,     0.00000,   552.98444,     0.00000,   232.75984,     0.00000
 183,   1,   1,    65.64944,    53.56799,    92.44015,    39.40876,    92.51223,    65.20977,     0.00000,    92.27666,   197.16153,   373.57315,   442.39490,     0.00000,    94.00000,     0.00000,   495.56952,     0.00000
 184,   1,   1,    65.64944,    53.56797,    92.51491,    39.29854,    92.47971,    65.26663,     0.00000,   169.47682,   197.15306,   392.39114,   343.04178,     0.00000,    94.00000,     0.00000,   494.86276,     0.00000
 185,   1,   1,    65.64944,    53.56800,    92.36539,    39.40876,    92.47971,    65.32350,     0.00000,    69.60831,   197.14461,   353.63690,   292.51505,     0.00000,   553.26501,     0.00000,   230.00000,     0.00000
 186,   1,   1,    65.64944,    53.56799,    92.44015,    39.18933,    92.35202,    65.34616,     0.00000,    69.60831,   197.13615,   373.55753,  1022.46826,     0.00000,   114.56165,     0.00000,   239.90285,     0.00000
 187,   1,   1,    65.64944,    53.58328,    92.74360,    39.42681,    92.53394,    65.33462,   419.43707,   211.37787,   197.12770,   566.73175,  1019.40717,     0.00000,   843.59729,     0.00000,  1221.30774,     0.00000
 188,   1,   1,    65.67662,    53.63268,    92.11800,    39.32648,    92.53349,    65.40317,   419.39719,   211.27173,   208.00000,   566.44611,  1018.52649,     0.00000,   739.13477,     0.00000,  1207.82715,     0.00000
 189,   1,   1,    65.67662,    53.53919,    92.47224,    39.23940,    92.31435,    65.30854,   419.35733,   211.16566,   197.07196,   633.42267,  1017.83820,     0.00000,   851.47412,     0.00000,   702.12244,     0.00000
 190,   1,   1,    65.76072,    53.57304,    92.87194,    39.51796,    92.37744,    65.37296,   334.33899,   211.05971,   197.06351,   513.66815,  1017.58496,     0.00000,   554.61145,     0.00000,  1211.96484,     0.00000
 191,   1,   1,    65.56554,    53.61012,    92.38945,    39.31270,    92.78476,    65.29501,     0.00000,    69.60831,   197.05505,   271.20840,   302.41635,     0.00000,   554.97430,     0.00000,   494.04446,     0.00000
 192,   1,   1,    65.64944,    53.40051,    91.98962,    39.13474,    92.01505,    65.12576,     0.00000,    69.60831,   154.24313,    95.09007,   471.09619,     0.00000,   554.37714,     0.00000,   230.00000,     0.00000
 193,   1,   1,    65.67662,    53.63259,    92.51491,    39.46336,    92.51283,    65.52047,   247.25212,    69.60831,   197.12109,   317.88513,   270.35229,     0.00000,   167.40509,     0.00000,   287.87738,     0.00000
 194,   1,   1,    65.64944,    53.47459,    92.36539,    39.18933,    92.25506,    65.16409,   247.23524,    69.60831,   197.11264,   317.80548,   403.03796,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 195,   1,   1,    65.64944,    53.56797,    92.51491,    39.46336,    92.57667,    65.18144,     0.00000,    69.60831,   197.10419,   317.37094,   172.82983,     0.00000,    96.06004,     0.00000,   230.00000,     0.00000
 196,   1,   1,    65.64944,    53.56799,    92.44025,    39.18933,    92.25506,    65.26663,     0.00000,    69.60831,   197.09573,   316.89691,   147.22871,     0.00000,   122.75554,     0.00000,   230.00000,     0.00000
 197,   1,   1,    65.67662,    53.63262,    92.36530,    39.42681,    92.37313,    65.28930,     0.00000,    69.60831,   197.08727,   316.42685,   149.86127,     0.00000,   120.18747,     0.00000,   230.00000,     0.00000
 198,   1,   1,    65.64944,    53.47456,    92.51491,    39.22588,    92.57667,    65.40317,     0.00000,    69.60831,   197.07881,   333.40945,   124.69183,     0.00000,   128.29750,     0.00000,   230.00000,     0.00000
 199,   1,   1,    65.73354,    53.58654,    92.36539,    39.32635,    92.13758,    65.10317,   247.30135,    69.60831,   197.07036,   305.47620,   270.54892,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 200,   1,   1,    65.56554,    53.68818,    92.67637,    39.39460,    92.65647,    65.44508,     0.00000,    69.60831,   197.06190,   509.77100,   138.31482,     0.00000,   223.49983,     0.00000,   286.78943,     0.00000
 201,   1,   1,    65.73354,    53.41895,    92.44046,    39.27175,    92.27102,    65.24760,     0.00000,    69.60831,   197.05345,   267.82141,   471.36777,     0.00000,   566.62103,     0.00000,   230.00000,     0.00000
 202,   1,   1,    65.64964,    53.70679,    92.39739,    39.44971,    92.49626,    65.16205,   247.32596,    69.60831,   197.04500,   309.92365,   471.35648,     0.00000,   263.66101,     0.00000,   230.00000,     0.00000
 203,   1,   1,    65.56554,    53.52061,    92.61107,    39.24394,    92.62455,    65.43716,     0.00000,    69.60831,   197.03654,   370.63144,   471.35605,     0.00000,   197.94905,     0.00000,   495.21991,     0.00000
 204,   1,   1,    65.64944,    53.40049,    92.07547,    39.27175,    92.09485,    65.15255,     0.00000,   101.82246,   197.02808,   370.61899,   270.65714,     0.00000,   255.19534,     0.00000,   230.00000,     0.00000
 205,   1,   1,    65.67662,    53.64790,    92.74360,    39.46336,    92.67303,    65.50578,     0.00000,   102.89781,   197.01962,   492.49060,   177.19556,     0.00000,   223.49983,     0.00000,   230.00000,     0.00000
 206,   1,   1,    65.67662,    53.53927,    92.11800,    39.18933,    92.41586,    65.13555,     0.00000,   130.25964,   197.01117,   428.15854,   270.77756,     0.00000,   167.25761,     0.00000,   230.00000,     0.00000
 207,   1,   1,    65.64944,    53.47458,    92.44015,    39.32635,    92.09485,    65.26663,   247.39204,   154.24689,   197.00272,   312.10916,    94.40755,     0.00000,   174.63504,     0.00000,   230.00000,     0.00000
 208,   1,   1,    65.67662,    53.63260,    92.44015,    39.35814,    92.45304,    65.38058,   247.37515,   128.35732,   196.99426,   353.13846,   144.82901,     0.00000,   109.66844,     0.00000,   230.00000,     0.00000
 209,   1,   1,    65.67662,    53.55449,    92.74360,    39.29455,    92.57667,    65.28923,     0.00000,    69.60831,   196.98581,   311.92322,   719.36469,     0.00000,   223.49983,     0.00000,   280.32285,     0.00000
 210,   1,   1,    65.64944,    53.47465,    92.11800,    39.32635,    92.21788,    65.07468,   133.30441,    69.60831,   196.97736,   259.52930,   672.08795,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
 211,   1,   1,    65.64944,    53.56798,    92.47224,    39.46336,    92.73688,    65.47344,   351.44113,   211.71407,   208.00000,   521.44604,  1042.97510,     0.00000,   893.17310,     0.00000,  1219.81262,     0.00000
 212,   1,   1,    65.64944,    53.58328,    92.83986,    39.18933,    92.41586,    65.27610,   343.70572,   211.58270,   208.00000,   567.49921,  1041.47375,     0.00000,   890.64606,     0.00000,  1187.06567,     0.00000
 213,   1,   1,    65.64944,    53.56808,    92.02172,    39.34000,    92.11081,    65.21909,   343.65314,   211.45139,   208.00000,   574.21283,  1040.51770,     0.00000,   888.22510,     0.00000,  1185.10596,     0.00000
 214,   1,   1,    65.76072,    53.66645,    92.87194,    39.55621,    92.89729,    65.51711,   444.26779,   211.17863,   208.00000,   651.04132,  1140.27515,     0.00000,   909.09210,     0.00000,  1287.66211,     0.00000
 215,   1,   1,    65.56554,    53.61012,    92.38945,    39.24376,    92.62395,    65.18102,   247.21724,    69.60831,   208.00000,   265.27417,   754.73346,     0.00000,   598.49902,     0.00000,   573.64447,     0.00000
 216,   1,   1,    65.64944,    53.40049,    92.06497,    39.13474,    92.09525,    65.35190,     0.00000,    69.60831,   208.00000,   314.02954,   561.92889,     0.00000,   555.02789,     0.00000,   703.30884,     0.00000
 217,   1,   1,    65.64944,    53.58328,    92.66827,    39.35814,    92.22899,    65.53403,   247.22112,    69.60831,   208.00000,   313.74524,   270.70703,     0.00000,   389.26385,     0.00000,   564.26105,     0.00000
 218,   1,   1,    65.64944,    53.58328,    92.42154,    39.29455,    92.25506,    65.13548,     0.00000,    69.60831,   207.41568,   313.77057,   471.44147,     0.00000,   554.99298,     0.00000,   460.68542,     0.00000
 219,   1,   1,    65.64944,    53.56806,    92.11800,    39.35814,    92.41586,    65.22304,     0.00000,    69.60831,   207.07417,   309.66946,   671.93188,     0.00000,   166.33327,     0.00000,   653.32471,     0.00000
 220,   1,   1,    65.73354,    53.60183,    92.74360,    39.32639,    92.61389,    65.16589,     0.00000,    69.60831,   196.53773,   313.83359,   270.69946,     0.00000,   555.02789,     0.00000,   671.91492,     0.00000
 221,   1,   1,    65.56554,    53.70353,    92.42154,    39.29451,    92.21788,    65.11834,   247.26648,    69.60831,   196.52928,   313.47186,   220.46132,     0.00000,   223.49983,     0.00000,   287.73648,     0.00000
 222,   1,   1,    65.64944,    53.40048,    92.11800,    39.35814,    92.41582,    65.35959,     0.00000,    69.60831,   196.52083,   313.51025,   479.89276,     0.00000,   281.64694,     0.00000,   230.00000,     0.00000
 223,   1,   1,    65.73354,    53.58653,    92.44015,    39.29455,    92.57667,    65.40319,     0.00000,    69.60831,   208.00000,   357.68774,   585.30914,     0.00000,   242.15269,     0.00000,   351.00153,     0.00000
 224,   1,   1,    65.56554,    53.68823,    92.44015,    39.42681,    92.33536,    65.10513,   247.29109,    69.60831,   208.00000,   269.34329,   671.94568,     0.00000,   555.02789,     0.00000,   495.36588,     0.00000
 225,   1,   1,    65.73354,    53.41895,    92.44015,    39.32648,    92.69430,    65.46023,   247.27420,    69.60831,   208.00000,   314.07181,   471.41565,     0.00000,   555.02789,     0.00000,   650.60980,     0.00000
 226,   1,   1,    65.64964,    53.70673,    92.63392,    39.30816,    92.23395,    65.20392,   247.25732,    69.60831,   208.00000,   314.09717,   471.41348,     0.00000,   555.02789,     0.00000,   650.96289,     0.00000
 227,   1,   1,    65.56554,    53.52061,    92.61107,    39.39904,    92.64040,    65.47343,   247.24045,    70.53964,   208.00000,   438.87180,   671.91010,     0.00000,   223.49983,     0.00000,   655.77679,     0.00000
 228,   1,   1,    65.76072,    53.48365,    92.07547,    39.17125,    92.31950,    65.32355,     0.00000,    69.60831,   208.00000,   326.15030,   270.70285,     0.00000,   555.02789,     0.00000,   495.26208,     0.00000
 229,   1,   1,    65.56554,    53.59483,    92.44015,    39.46336,    92.23390,    65.19055,   247.24432,    69.60831,   208.00000,   454.28189,   265.13184,     0.00000,   213.60086,     0.00000,   500.46808,     0.00000
 230,   1,   1,    65.64944,    53.40041,    92.44015,    39.18933,    92.57667,    65.44866,   247.22745,    69.60831,   208.00000,   545.61707,   270.79950,     0.00000,   223.49983,     0.00000,   236.30423,     0.00000
 231,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.09485,    65.07663,     0.00000,    69.60831,   208.00000,   474.43530,   270.87631,     0.00000,   296.53030,     0.00000,   495.20514,     0.00000
 232,   1,   1,    65.73354,    53.58652,    92.47224,    39.32635,    92.41586,    65.39566,   247.23132,   110.80378,   208.00000,   523.35687,   212.60876,     0.00000,   223.34888,     0.00000,   273.29395,     0.00000
 233,   1,   1,    65.56554,    53.70353,    92.83986,    39.46336,    92.73688,    65.23243,     0.00000,    69.60831,   208.00000,   454.82352,   914.74188,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 234,   1,   1,    65.64944,    53.40051,    91.98962,    39.18933,    92.25506,    65.06148,     0.00000,    69.60831,   159.08022,    94.26598,  1177.00183,     0.00000,   808.20038,     0.00000,   230.00000,     0.00000
 235,   1,   1,    65.64944,    53.56798,    92.47224,    39.34000,    92.27161,    65.40324,   444.26154,   211.74545,   208.00000,   558.52490,  1217.34656,     0.00000,  1003.20111,     0.00000,  1083.10449,     0.00000
 236,   1,   1,    65.76072,    53.66645,    92.83986,    39.54256,    92.88132,    65.46004,   444.24072,   211.61436,   207.90221,   651.99152,  1216.69897,     0.00000,  1003.70709,     0.00000,  1385.70312,     0.00000
 237,   1,   1,    65.53836,    53.53030,    92.02172,    39.07945,    92.25506,    65.06715,   335.10468,   211.48331,   207.61113,   568.13544,  1196.29419,     0.00000,  1002.96747,     0.00000,  1219.59851,     0.00000
 238,   1,   1,    65.76072,    53.59227,    92.87194,    39.55621,    92.59263,    65.51718,   444.20740,   211.39032,   207.39650,   652.04004,  1215.67261,     0.00000,  1003.70709,     0.00000,  1386.02344,     0.00000
 239,   1,   1,    65.56554,    53.61012,    92.38945,    39.24376,    92.62395,    65.39743,   247.05640,    69.60831,   207.33961,   264.28778,    94.26833,     0.00000,   913.57288,     0.00000,  1256.76013,     0.00000
 240,   1,   1,    65.64944,    53.41570,    92.32528,    39.16678,    92.13271,    65.29496,     0.00000,    69.60831,   207.28273,   284.58160,   471.43170,     0.00000,   223.49983,     0.00000,  1155.22522,     0.00000
 241,   1,   1,    65.67662,    53.64790,    92.51780,    39.43131,    92.35202,    65.42590,     0.00000,    69.60831,    77.82645,   313.97491,   471.42395,     0.00000,   555.01422,     0.00000,   597.30975,     0.00000
 242,   1,   1,    65.64944,    53.47468,    91.98962,    39.32635,    92.53860,    65.26266,   247.08104,    69.60831,    65.12615,   313.69061,   270.71170,     0.00000,   368.98157,     0.00000,   230.00000,     0.00000
 243,   1,   1,    65.64944,    53.56799,    92.44015,    39.18933,    92.25565,    65.05225,   247.06419,    69.60831,   102.24497,   313.40628,   270.73605,     0.00000,   137.29832,     0.00000,   423.07880,     0.00000
 244,   1,   1,    65.67662,    53.63260,    92.47224,    39.46336,    92.25506,    65.31020,     0.00000,    69.60831,    65.26601,   313.12195,   270.76044,     0.00000,   140.91183,     0.00000,   230.00000,     0.00000
 245,   1,   1,    65.67662,    53.55449,    92.83986,    39.32635,    92.73688,    65.38987,     0.00000,    69.60831,   114.58807,   470.87988,    94.37607,     0.00000,   107.02013,     0.00000,   230.00000,     0.00000
 246,   1,   1,    65.64944,    53.47468,    91.98962,    39.18933,    92.09485,    65.06148,     0.00000,    69.60831,    65.39800,   175.41377,   456.66437,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 247,   1,   1,    65.67662,    53.63260,    92.44015,    39.32635,    92.25565,    65.34616,     0.00000,    69.60831,    65.47987,   261.81363,   528.99365,     0.00000,   389.26385,     0.00000,   230.00000,     0.00000
 248,   1,   1,    65.64944,    53.47453,    92.63392,    39.32635,    92.41586,    65.28930,     0.00000,    69.60831,    65.56173,   312.39804,   270.82245,     0.00000,   555.02789,     0.00000,   271.59390,     0.00000
 249,   1,   1,    65.76072,    53.65115,    92.44961,    39.32635,    92.57667,    65.23236,     0.00000,    69.60831,   196.67673,   311.98486,   187.17358,     0.00000,   152.71194,     0.00000,   619.72552,     0.00000
 250,   1,   1,    65.56554,    53.59483,    92.43069,    39.40876,    92.35142,    65.11855,   247.17181,    69.60831,   196.66827,   311.70056,   270.88223,     0.00000,   199.97466,     0.00000,   230.00000,     0.00000
 251,   1,   1,    65.64944,    53.40037,    92.61107,    39.39904,    92.75803,    65.46025,     0.00000,   105.51843,   196.65982,   311.72086,   468.35193,     0.00000,   223.49983,     0.00000,   230.00000,     0.00000
 252,   1,   1,    65.73354,    53.58661,    92.07547,    39.17125,    92.15869,    65.20963,   247.17569,    71.10358,   196.65135,   311.16486,    94.48846,     0.00000,   223.49983,     0.00000,   382.39200,     0.00000
 253,   1,   1,    65.56554,    53.70353,    92.74360,    39.32635,    92.39530,    65.50175,     0.00000,   100.53634,   196.64290,   455.36484,   341.36011,     0.00000,   212.15520,     0.00000,   230.00000,     0.00000
 254,   1,   1,    65.67662,    53.46510,    92.11800,    39.32635,    92.41586,    65.31947,   247.17958,   182.98834,   196.63445,   320.18744,   153.52910,     0.00000,   190.01300,     0.00000,   230.00000,     0.00000
 255,   1,   1,    65.64944,    53.47458,    92.44015,    39.32635,    92.25506,    65.07684,   247.16270,   144.34741,   196.62599,   309.80872,   271.04434,     0.00000,   123.57395,     0.00000,   230.00000,     0.00000
 256,   1,   1,    65.64944,    53.58328,    92.74360,    39.34000,    92.43182,    65.28200,   247.14584,   207.61491,   196.61754,   321.60229,    94.65290,     0.00000,   220.93057,     0.00000,   230.00000,     0.00000
 257,   1,   1,    65.64944,    53.56802,    92.27968,    39.50431,    92.63992,    65.34609,     0.00000,   173.75987,   196.60909,   396.04819,   436.70187,     0.00000,    99.47280,     0.00000,   230.00000,     0.00000
 258,   1,   1,    65.64944,    53.56802,    92.27848,    39.13474,    92.39990,    65.12401,     0.00000,   126.44949,   196.60063,   308.42938,   119.29473,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
