Varia por patamar?      ,    0,Unidade ,     MW,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,    9
Estg,Ser.,Pat.,Branson69   ,MILO_dummy  ,BK_dummy    ,EN_dummy    ,SCGT_GE7FA-1,SCGT_GE7FA-2,SCGT_GE7FA-I,CCGT_GE7FA-I,LM6000      
 425,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 426,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 427,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 428,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 429,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 430,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 431,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   360.00000,     0.00000,     0.00000,     0.00000,     0.00000
 432,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 433,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 434,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 435,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 436,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 437,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 438,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 439,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 440,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 441,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 442,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 443,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 444,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 445,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 446,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 447,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 448,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 449,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 450,   1,   1,   269.46002,  1398.00000,     0.00000,    23.62016,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 451,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 452,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 453,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 454,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 455,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   360.00000,     0.00000,     0.00000,     0.00000,     0.00000
 456,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 457,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 458,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 459,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 460,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 461,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 462,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 463,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 464,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 465,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 466,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 467,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 468,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 469,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 470,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 471,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 472,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 473,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 474,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 475,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 476,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 477,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 478,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 479,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   360.00000,     0.00000,     0.00000,     0.00000,     0.00000
 480,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 481,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 482,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 483,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 484,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 485,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 486,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 487,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 488,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 489,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 490,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 491,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 492,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 493,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 494,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 495,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 496,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 497,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 498,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 499,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 500,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 501,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 502,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 503,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   360.00000,     0.00000,     0.00000,     0.00000,     0.00000
 504,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 505,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 506,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 507,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 508,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 509,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 510,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 511,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 512,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 513,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 514,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 515,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 516,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 517,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 518,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 519,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 520,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 521,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 522,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 523,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 524,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 525,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 526,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 527,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   360.00000,     0.00000,     0.00000,     0.00000,     0.00000
 528,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 529,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 530,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 531,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 532,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 533,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 534,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 535,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 536,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 537,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 538,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 539,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 540,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 541,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 542,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 543,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 544,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 545,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 546,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 547,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 548,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 549,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 550,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 551,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   360.00000,     0.00000,     0.00000,     0.00000,     0.00000
 552,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 553,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 554,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 555,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 556,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 557,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 558,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 559,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 560,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 561,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 562,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 563,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 564,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 565,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 566,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 567,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 568,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 569,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 570,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 571,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 572,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 573,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 574,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 575,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   360.00000,     0.00000,     0.00000,     0.00000,     0.00000
 576,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 577,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 578,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 579,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 580,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 581,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 582,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 583,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 584,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 585,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 586,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 587,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 588,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 589,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 590,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 591,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 592,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 593,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 594,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 595,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 596,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 597,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 598,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 599,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   360.00000,     0.00000,     0.00000,     0.00000,     0.00000
 600,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 601,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 602,   1,   1,   269.46002,  1398.00000,     0.00000,    56.64282,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 603,   1,   1,   269.46002,  1398.00000,     0.00000,     7.95733,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 604,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 605,   1,   1,    15.00000,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 606,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 607,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 608,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 609,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 610,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 611,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 612,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 613,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 614,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 615,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 616,   1,   1,   269.46002,  1398.00000,     0.00000,    54.42936,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 617,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 618,   1,   1,   269.46002,  1398.00000,     0.00000,    35.12134,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 619,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 620,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 621,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 622,   1,   1,     0.00000,     0.00000,     0.00000,   150.00000,     0.00000,     0.00000,     0.00000,     0.00000,     0.00000
 623,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   360.00000,     0.00000,     0.00000,     0.00000,     0.00000
 624,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 625,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 626,   1,   1,   269.46002,  1398.00000,     0.00000,    90.36938,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 627,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 628,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 629,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 630,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 631,   1,   1,   269.46002,  1398.00000,     0.00000,    62.47850,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 632,   1,   1,   269.46002,  1398.00000,     0.00000,    31.68981,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 633,   1,   1,   269.46002,  1398.00000,     0.00000,    34.55852,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 634,   1,   1,   269.46002,  1398.00000,     0.00000,     0.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 635,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 636,   1,   1,   269.46002,  1398.00000,     0.00000,    78.47604,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 637,   1,   1,   269.46002,  1398.00000,     0.00000,    28.02031,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 638,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 639,   1,   1,   269.46002,  1398.00000,     0.00000,    89.57938,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
 640,   1,   1,   269.46002,  1398.00000,     0.00000,   150.00000,   662.46997,     0.00000,     0.00000,     0.00000,     0.00000
