Varia por patamar?      ,    0,Unidade ,   m3/s,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,PoR U1      ,Elf RapidsU1,GR U1       ,McA U1      ,DR U1       ,CF U1       ,TalR U1     ,MadridU1    ,TF U1       ,Tor U1      ,Ath U1 E    ,Ath U2 R    ,ES U1 E     ,ES U2 R     ,NeF U1 E    ,NeF U2 R    
 125,   1,   1,   632.29999,   632.29999,   632.29999,   634.50842,   631.30438,   633.84839,   379.68506,   636.00000,   996.00000,  1770.13330,   970.00171,     0.00000,   415.83646,     0.00000,  1750.00000,     0.00000
 126,   1,   1,   633.40009,   632.52002,   632.29999,   632.29999,   634.51257,   631.69562,     0.00000,   636.00000,   996.00000,  1943.17798,   342.00000,     0.00000,   414.85684,     0.00000,  1000.00000,     0.00000
 127,   1,   1,   631.19989,   634.06842,   632.29999,   632.29999,   631.19165,   629.31531,   253.00000,   636.00000,   817.54938,  1225.95667,  2459.81445,     0.00000,   414.07956,     0.00000,  1750.00000,     0.00000
 128,   1,   1,   633.40009,   630.53162,   632.29999,   630.09155,   631.19580,   632.90845,   253.00000,   636.00000,   996.00000,  1348.57532,  2500.00000,     0.00000,  2501.60010,     0.00000,  1000.00000,     0.00000
 129,   1,   1,   632.29999,   634.28839,   632.29999,   634.50842,   633.40833,   632.85211,   253.00000,  1931.24854,   996.00000,  2212.66675,  2492.00000,     0.00000,  2500.00000,     0.00000,  1939.33972,     0.00000
 130,   1,   1,   632.29999,   632.29999,   633.91937,   631.71381,   633.11115,   632.29932,   484.74393,   636.00000,   996.00000,  2212.66675,  2500.00000,     0.00000,  2500.00000,     0.00000,  2049.27563,     0.00000
 131,   1,   1,   631.19989,   630.97162,   631.19525,   630.67773,   630.08746,   632.30206,   389.82080,   636.00000,   996.00000,  2454.87817,  2500.00000,     0.00000,  2500.00000,     0.00000,  2055.43530,     0.00000
 132,   1,   1,   633.40009,   632.74829,   633.99384,   632.29999,   631.48889,   633.25970,   253.00000,   636.00000,   996.00000,  3042.83081,  2168.18115,     0.00000,  2500.00000,     0.00000,  2254.12427,     0.00000
 133,   1,   1,   631.19989,   632.96008,   632.29999,   633.40833,   633.96252,   631.59930,   253.00000,   636.00000,   996.00000,  1232.00171,  1785.38416,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 134,   1,   1,   632.29999,   630.31158,   630.09155,   631.19165,   631.19165,   629.68256,   253.00000,  1015.40002,   993.18744,  1243.95618,  1648.92139,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 135,   1,   1,   632.29999,   633.40833,   632.29999,   632.29999,   631.74585,   633.83130,  1117.72290,  1015.40002,   996.00000,  2086.70996,  1000.00000,     0.00000,   504.17365,     0.00000,  2450.24268,     0.00000
 136,   1,   1,   633.40009,   631.41168,   632.29999,   632.29999,   632.29999,   631.47150,   842.55835,  1015.40002,   996.00000,  2479.90015,   944.21350,     0.00000,  2500.00000,     0.00000,  1000.00000,     0.00000
 137,   1,   1,   631.19989,   634.06842,   632.29999,   632.29999,   632.29999,   632.57434,     0.00000,  1015.40002,  1099.92786,  3868.43628,  4140.00000,     0.00000,   414.81009,     0.00000,  1750.00000,     0.00000
 138,   1,   1,   632.29999,   630.31158,   632.52002,   632.29999,   632.29999,   630.91730,     0.00000,  1015.40002,   538.73486,   569.00000,  4600.45703,     0.00000,  3894.29492,     0.00000,  1000.00000,     0.00000
 139,   1,   1,   632.29999,   632.29999,   635.16852,   632.29999,   633.40833,   633.40564,  1437.07227,  2218.32544,  1098.82483,  3448.19385,  4831.19482,     0.00000,  4648.20459,     0.00000,  4327.36035,     0.00000
 140,   1,   1,   632.29999,   632.29999,   629.43152,   632.52002,   631.30170,   631.19440,  1437.07227,  1803.91577,  1099.27051,  3448.56787,  4835.69336,     0.00000,  4741.29834,     0.00000,  4443.61670,     0.00000
 141,   1,   1,   633.40009,   632.52002,   635.38855,   636.49963,   634.50983,   632.85419,  1437.07227,  2296.11182,  1099.71790,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 142,   1,   1,   632.29999,   634.28839,   632.29999,   632.29999,   635.50818,   633.46063,  1437.07227,  2296.04688,  1100.16675,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 143,   1,   1,   631.19989,   630.97162,   629.87152,   630.38300,   630.23315,   631.80017,   687.06940,   636.00000,   996.00000,  1272.09192,  1000.00000,     0.00000,  4073.48608,     0.00000,  4038.65771,     0.00000
 144,   1,   1,   632.29999,   631.41992,   633.84839,   632.00580,   632.30273,   636.11462,     0.00000,   636.00000,   996.00000,  1735.44263,  2841.99878,     0.00000,  1750.00000,     0.00000,  3609.38892,     0.00000
 145,   1,   1,   632.29999,   632.29999,   632.37305,   632.29999,   632.15289,   632.87067,   709.55206,   636.00000,   996.00000,  1517.62817,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 146,   1,   1,   632.29999,   632.29999,   630.31427,   632.52002,   632.41003,   631.26794,   457.93256,   636.00000,   996.00000,  2176.95337,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 147,   1,   1,   633.40009,   633.62836,   633.99268,   632.96008,   632.74005,   632.22778,   253.00000,   636.00000,   996.00000,  2716.58789,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 148,   1,   1,   631.19989,   631.85175,   630.31158,   629.21149,   629.97742,   631.17584,   253.00000,   636.00000,   726.79852,   982.18762,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 149,   1,   1,   632.29999,   632.52826,   634.57855,   632.29999,   630.75574,   633.68066,   253.00000,   636.00000,   401.36023,  1292.27295,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 150,   1,   1,   632.29999,   631.19165,   629.80139,   632.29999,   632.29999,   630.25311,   253.00000,   636.00000,   756.55762,   949.37634,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 151,   1,   1,   632.29999,   633.40833,   632.29999,   632.29999,   632.29999,   630.36658,     0.00000,   636.00000,   996.00000,  1687.09998,  2976.00586,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 152,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   632.29999,   631.52789,     0.00000,   636.00000,  1097.39038,  1687.09998,  2500.00000,     0.00000,  3020.74170,     0.00000,  2500.00000,     0.00000
 153,   1,   1,   633.40009,   631.41168,   632.52002,   632.29999,   632.29999,   632.29999,     0.00000,   636.00000,  1097.83093,  2212.66675,  2548.47778,     0.00000,  2606.48315,     0.00000,  2500.00000,     0.00000
 154,   1,   1,   632.29999,   634.28839,   634.28839,   633.91937,   634.21802,   633.40564,     0.00000,   636.00000,  1098.27319,  1687.09998,  2560.21948,     0.00000,  2818.00684,     0.00000,  2596.82617,     0.00000
 155,   1,   1,   631.19989,   632.07996,   630.97162,   631.19525,   631.44897,   632.29999,     0.00000,  1015.40002,  1098.71692,  1738.98413,  2500.00000,     0.00000,  2500.00000,     0.00000,  2755.00562,     0.00000
 156,   1,   1,   632.29999,   630.31158,   631.41992,   633.99384,   633.70288,   632.15338,     0.00000,  1015.40002,  1099.16235,  1687.09998,  2500.00000,     0.00000,  2780.50562,     0.00000,  2556.70117,     0.00000
 157,   1,   1,   632.29999,   633.40833,   632.29999,   632.29999,   632.03857,   633.93909,     0.00000,  1015.40002,  1099.60925,  1687.09998,  2500.00000,     0.00000,  2501.52686,     0.00000,  2776.64331,     0.00000
 158,   1,   1,   632.29999,   631.19165,   632.29999,   630.09155,   632.30414,   631.47034,     0.00000,  1078.55933,  1100.05786,  1687.09998,  2500.00000,     0.00000,  2808.24072,     0.00000,  2512.13599,     0.00000
 159,   1,   1,   632.29999,   633.40833,   633.62836,   632.29999,   630.08746,   633.97632,     0.00000,  1691.46899,  1100.50806,  1687.09998,  1750.00000,     0.00000,  1750.00000,     0.00000,  3866.68555,     0.00000
 160,   1,   1,   632.29999,   631.19165,   631.85175,   632.29999,   632.29999,   631.06573,   710.06488,  1034.97168,  1100.95972,  1687.09998,  1913.03564,     0.00000,  1351.00452,     0.00000,  3302.89819,     0.00000
 161,   1,   1,   632.29999,   633.40833,   633.62836,   632.29999,   633.40833,   632.30139,     0.00000,   636.00000,  1101.42444,  1687.09998,  4839.85742,     0.00000,  2500.00000,     0.00000,   939.85303,     0.00000
 162,   1,   1,   632.29999,   631.19165,   630.09155,   632.52002,   631.30170,   630.08813,     0.00000,   636.00000,  1092.17212,  1023.09998,  4839.80127,     0.00000,  4741.29834,     0.00000,   788.96790,     0.00000
 163,   1,   1,   632.29999,   632.29999,   633.91937,   636.27960,   635.50818,   633.95978,  1437.07227,  2296.18579,  1102.37793,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 164,   1,   1,   632.29999,   632.29999,   632.30212,   628.32037,   632.29999,   632.35498,  1437.07227,  2296.09375,  1102.87622,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 165,   1,   1,   633.40009,   632.52002,   630.89856,   636.49963,   631.30170,   632.29932,  1437.07227,  2296.02856,  1103.37646,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 166,   1,   1,   632.29999,   634.28839,   635.38855,   632.29999,   635.50818,   635.00970,  1437.07227,  2295.96362,  1103.87878,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 167,   1,   1,   631.19989,   630.97162,   632.07996,   628.76044,   629.42188,   630.69525,   253.00000,   636.00000,   605.60486,  1330.25940,  1000.00000,     0.00000,  4073.48608,     0.00000,  5142.49072,     0.00000
 168,   1,   1,   632.29999,   631.41992,   629.21149,   633.84839,   632.41272,   634.51050,   253.00000,   636.00000,   996.00000,  1930.71362,  3696.80005,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 169,   1,   1,   632.29999,   633.40833,   634.50842,   632.37305,   633.11072,   632.46503,     0.00000,   636.00000,   933.85687,  1347.79773,  2500.00000,     0.00000,  2500.00000,     0.00000,  3583.42065,     0.00000
 170,   1,   1,   632.29999,   631.19165,   630.09155,   630.31427,   630.23529,   629.81171,   253.00000,   636.00000,   788.41998,  1358.80310,  2148.95605,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 171,   1,   1,   632.29999,   632.29999,   634.50842,   633.99268,   633.26184,   633.86731,     0.00000,   636.00000,   787.53375,  1375.76550,  2461.88403,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 172,   1,   1,   632.29999,   632.29999,   630.09155,   630.31158,   631.04382,   630.56738,     0.00000,   636.00000,   332.00000,  1383.98608,  1750.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 173,   1,   1,   632.29999,   632.29999,   633.91937,   634.57855,   633.55341,   631.74854,     0.00000,   636.00000,   996.00000,  1393.85193,  1037.71484,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 174,   1,   1,   632.29999,   632.29999,   630.68066,   629.80139,   632.19000,   632.15283,     0.00000,   636.00000,   996.00000,  1398.08569,  1071.71509,     0.00000,   415.79047,     0.00000,  2300.17798,     0.00000
 175,   1,   1,   632.29999,   633.40833,   632.29999,   632.29999,   629.94238,   633.40424,     0.00000,   636.00000,   996.00000,  2055.07495,  1750.00000,     0.00000,   414.07956,     0.00000,  1750.00000,     0.00000
 176,   1,   1,   632.29999,   631.19165,   633.40009,   632.29999,   633.40833,   632.87170,     0.00000,   636.00000,   996.00000,  2133.75024,  1750.00000,     0.00000,  2500.00000,     0.00000,  1203.47156,     0.00000
 177,   1,   1,   633.40009,   632.52002,   631.41992,   632.52002,   631.30170,   629.96057,     0.00000,   636.00000,   773.77728,  1412.63293,  1750.00000,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 178,   1,   1,   632.29999,   634.28839,   634.28839,   634.28839,   633.40424,   631.67535,     0.00000,   636.00000,   731.51129,  1416.01709,  1000.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 179,   1,   1,   631.19989,   632.07996,   630.97162,   630.97162,   632.63000,   632.35498,     0.00000,   636.00000,   715.04108,  1494.30212,  1750.00000,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 180,   1,   1,   632.29999,   630.31158,   631.41992,   631.41992,   631.19580,   632.35297,     0.00000,   636.00000,   973.90002,  1719.11963,  1000.00000,     0.00000,  2500.00000,     0.00000,  1000.00000,     0.00000
 181,   1,   1,   632.29999,   632.29999,   634.50842,   632.29999,   631.85999,   633.01715,     0.00000,   636.00000,   987.63959,  2066.50000,  1000.00000,     0.00000,   422.82507,     0.00000,  2459.84814,     0.00000
 182,   1,   1,   632.29999,   632.29999,   630.09155,   632.29999,   632.29999,   631.91290,     0.00000,   636.00000,   996.00000,  2066.50000,  1000.00000,     0.00000,  2500.00000,     0.00000,   799.68317,     0.00000
 183,   1,   1,   632.29999,   632.29999,   632.29999,   633.62836,   632.96417,   631.52789,     0.00000,   894.35083,   996.00000,  2066.50000,  1642.59924,     0.00000,   424.53149,     0.00000,  1750.00000,     0.00000
 184,   1,   1,   632.29999,   632.29999,   632.81250,   631.85175,   632.74005,   632.07996,     0.00000,  1774.19995,   996.00000,  2195.72900,  1271.28345,     0.00000,   422.06085,     0.00000,  1750.00000,     0.00000
 185,   1,   1,   632.29999,   632.29999,   631.78754,   633.62836,   632.74005,   632.63208,     0.00000,   636.00000,   996.00000,  1937.27087,  1082.36292,     0.00000,  2500.00000,     0.00000,   791.45392,     0.00000
 186,   1,   1,   632.29999,   632.29999,   632.29999,   630.09155,   631.85999,   632.85211,     0.00000,   636.00000,   996.00000,  2066.50000,  3812.52515,     0.00000,   515.21729,     0.00000,   825.07556,     0.00000
 187,   1,   1,   632.29999,   632.29999,   634.50842,   633.91937,   633.11377,   632.74005,  1324.19482,  2253.16870,   996.00000,  3373.72046,  3801.26709,     0.00000,  3813.41821,     0.00000,  4368.60547,     0.00000
 188,   1,   1,   632.29999,   633.40833,   630.09155,   632.30212,   633.11072,   633.40564,  1324.09802,  2252.06494,  1097.47424,  3370.57837,  3798.02808,     0.00000,  3338.97949,     0.00000,  4321.25977,     0.00000
 189,   1,   1,   632.29999,   632.29999,   632.52002,   630.89856,   631.60034,   632.48688,  1324.00134,  2250.96191,   996.00000,  3832.90967,  3795.49658,     0.00000,  3848.22217,     0.00000,  2500.00000,     0.00000
 190,   1,   1,   633.40009,   632.52002,   635.38855,   635.38855,   632.03522,   633.11224,  1018.77124,  2249.86011,   996.00000,  3024.92871,  3794.56543,     0.00000,  2500.00000,     0.00000,  4335.79199,     0.00000
 191,   1,   1,   631.19989,   632.96008,   632.07996,   632.07996,   634.84259,   632.35553,     0.00000,   636.00000,   996.00000,  1387.50195,  1119.70251,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 192,   1,   1,   632.29999,   630.31158,   629.21149,   629.21149,   629.53741,   630.71216,     0.00000,   636.00000,   779.19293,   569.00000,  1750.00000,     0.00000,  2500.00000,     0.00000,   791.20483,     0.00000
 193,   1,   1,   632.29999,   633.40833,   632.81250,   634.50842,   632.96826,   634.54449,   710.16406,   636.00000,   996.00000,  1687.09998,  1000.00000,     0.00000,   749.34277,     0.00000,  1000.00000,     0.00000
 194,   1,   1,   632.29999,   631.19165,   631.78754,   630.09155,   631.19165,   631.08435,   710.11981,   636.00000,   996.00000,  1687.09998,  1495.71997,     0.00000,   416.45508,     0.00000,   789.17365,     0.00000
 195,   1,   1,   632.29999,   632.29999,   632.81250,   634.50842,   633.40833,   631.25287,     0.00000,   636.00000,   996.00000,  1687.09998,   636.14325,     0.00000,   423.81534,     0.00000,   789.89569,     0.00000
 196,   1,   1,   632.29999,   632.29999,   632.30066,   630.09155,   631.19165,   632.07996,     0.00000,   636.00000,   996.00000,  1687.09998,   540.51697,     0.00000,   544.18201,     0.00000,   790.56085,     0.00000
 197,   1,   1,   632.29999,   633.40833,   631.78687,   633.91937,   632.00543,   632.29999,     0.00000,   636.00000,   996.00000,  1687.09998,   550.18439,     0.00000,   532.56281,     0.00000,   791.04419,     0.00000
 198,   1,   1,   632.29999,   631.19165,   632.81250,   630.68066,   633.40833,   633.40564,     0.00000,   636.00000,   996.00000,  1805.57251,   456.15378,     0.00000,   569.25665,     0.00000,   791.53229,     0.00000
 199,   1,   1,   633.40009,   632.52002,   631.78754,   632.29999,   630.38196,   630.49298,   710.29309,   636.00000,   996.00000,  1619.13440,  1000.00000,     0.00000,   414.07956,     0.00000,   792.02460,     0.00000
 200,   1,   1,   631.19989,   634.06842,   633.91937,   633.40009,   633.95837,   633.81250,     0.00000,   636.00000,   996.00000,  3008.31274,   506.67307,     0.00000,  1000.00000,     0.00000,  1000.00000,     0.00000
 201,   1,   1,   633.40009,   630.53162,   632.30212,   631.41992,   631.30170,   631.89514,     0.00000,   636.00000,   996.00000,  1372.54944,  1750.00000,     0.00000,  2553.87866,     0.00000,   791.92480,     0.00000
 202,   1,   1,   632.29999,   634.28839,   632.00690,   634.28839,   632.85419,   631.06458,   710.35754,   636.00000,   996.00000,  1654.58337,  1750.00000,     0.00000,  1182.99268,     0.00000,   789.02521,     0.00000
 203,   1,   1,   631.19989,   632.07996,   633.47168,   630.97162,   633.73834,   633.73566,     0.00000,   636.00000,   996.00000,  2063.61597,  1750.00000,     0.00000,   884.39532,     0.00000,  1750.00000,     0.00000
 204,   1,   1,   632.29999,   630.31158,   629.79999,   631.41992,   630.08746,   630.97229,     0.00000,  1003.14417,   996.00000,  2066.50000,  1000.00000,     0.00000,  1143.40637,     0.00000,   789.95715,     0.00000
 205,   1,   1,   632.29999,   633.40833,   634.50842,   634.50842,   634.07251,   634.40186,     0.00000,  1015.40002,   996.00000,  2905.68555,   651.24280,     0.00000,  1000.00000,     0.00000,   789.32324,     0.00000
 206,   1,   1,   632.29999,   632.29999,   630.09155,   630.09155,   632.29999,   630.80731,     0.00000,  1327.24243,   996.00000,  2465.08301,  1000.00000,     0.00000,   745.53180,     0.00000,   789.01080,     0.00000
 207,   1,   1,   632.29999,   631.19165,   632.29999,   632.29999,   630.08746,   632.07996,   710.53070,  1600.62463,   996.00000,  1687.09998,   342.00000,     0.00000,   778.91101,     0.00000,   789.08136,     0.00000
 208,   1,   1,   632.29999,   633.40833,   632.29999,   632.81250,   632.55621,   633.18628,   710.48645,  1305.56165,   996.00000,  1966.93127,   529.87750,     0.00000,   485.04419,     0.00000,   789.21448,     0.00000
 209,   1,   1,   632.29999,   632.29999,   634.50842,   631.78754,   633.40833,   632.29932,     0.00000,   636.00000,   996.00000,  1687.09998,  2676.76660,     0.00000,  1000.00000,     0.00000,   973.44952,     0.00000
 210,   1,   1,   632.29999,   631.19165,   630.09155,   632.29999,   630.93542,   630.21625,   390.93759,   636.00000,   996.00000,  1335.94226,  2500.00000,     0.00000,  2500.00000,     0.00000,   788.96790,     0.00000
 211,   1,   1,   632.29999,   632.29999,   632.52002,   634.50842,   634.51257,   634.08789,  1079.68262,  2296.16431,  1098.87634,  3096.62695,  3887.94482,     0.00000,  4032.47046,     0.00000,  4360.07959,     0.00000
 212,   1,   1,   632.29999,   632.29999,   635.16852,   630.09155,   632.29999,   632.17188,  1052.02466,  2296.07251,  1099.32227,  3408.85205,  3882.42334,     0.00000,  4021.30469,     0.00000,  4242.66748,     0.00000
 213,   1,   1,   632.29999,   632.29999,   629.43152,   632.52002,   630.19745,   631.61841,  1051.86951,  2295.98071,  1099.76978,  3453.37012,  3878.90747,     0.00000,  4010.60742,     0.00000,  4236.03125,     0.00000
 214,   1,   1,   633.40009,   633.62836,   635.38855,   636.49963,   635.61816,   634.51190,  1437.07227,  2268.00000,  1100.21899,  3982.80005,  4390.37549,     0.00000,  4138.00000,     0.00000,  4660.00000,     0.00000
 215,   1,   1,   631.19989,   632.96008,   632.07996,   630.96887,   633.73425,   631.24872,   710.07269,   636.00000,  1100.66968,  1361.30408,  2809.68481,     0.00000,  2696.68555,     0.00000,  2032.93164,     0.00000
 216,   1,   1,   632.29999,   630.31158,   629.72803,   629.21149,   630.09015,   632.90784,     0.00000,   636.00000,  1101.12207,  1687.09998,  2088.53198,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 217,   1,   1,   632.29999,   632.29999,   633.99188,   632.81250,   631.01196,   634.67621,   710.08282,   636.00000,  1101.60156,  1687.09998,  1000.00000,     0.00000,  1750.00000,     0.00000,  1998.12830,     0.00000
 218,   1,   1,   632.29999,   632.29999,   632.29999,   631.78754,   631.19165,   630.80658,     0.00000,   636.00000,  1096.58228,  1687.09998,  1750.00000,     0.00000,  2500.00000,     0.00000,  1624.02954,     0.00000
 219,   1,   1,   632.29999,   632.29999,   630.09155,   632.81250,   632.29999,   631.65668,     0.00000,   636.00000,  1093.83508,  1657.27332,  2500.00000,     0.00000,   741.34967,     0.00000,  2318.95117,     0.00000
 220,   1,   1,   633.40009,   632.52002,   634.50842,   632.30066,   633.66492,   631.10181,     0.00000,   636.00000,   996.00000,  1687.09998,  1000.00000,     0.00000,  2500.00000,     0.00000,  2388.44800,     0.00000
 221,   1,   1,   631.19989,   634.06842,   632.29999,   631.78687,   630.93542,   630.64020,   710.20172,   636.00000,   996.00000,  1687.09998,   812.53033,     0.00000,  1000.00000,     0.00000,  1000.00000,     0.00000
 222,   1,   1,   632.29999,   630.31158,   630.09155,   632.81250,   632.29968,   632.98248,     0.00000,   636.00000,   996.00000,  1687.09998,  1781.52686,     0.00000,  1263.08679,     0.00000,   788.96790,     0.00000
 223,   1,   1,   633.40009,   632.52002,   632.29999,   631.78754,   633.40833,   633.40576,     0.00000,   636.00000,  1103.29504,  1986.83301,  2175.87085,     0.00000,  1084.39490,     0.00000,  1227.94849,     0.00000
 224,   1,   1,   631.19989,   634.06842,   632.29999,   633.91937,   631.74512,   630.51196,   710.26617,   636.00000,  1103.79700,  1387.36694,  2500.00000,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 225,   1,   1,   633.40009,   630.53162,   632.29999,   632.30212,   634.21906,   633.95959,   710.22192,   636.00000,  1104.30090,  1687.09998,  1750.00000,     0.00000,  2500.00000,     0.00000,  2309.20459,     0.00000
 226,   1,   1,   632.29999,   634.28839,   633.62836,   632.00690,   631.04614,   631.47113,   710.17773,   636.00000,  1104.80664,  1687.09998,  1750.00000,     0.00000,  2500.00000,     0.00000,  2310.11133,     0.00000
 227,   1,   1,   631.19989,   632.07996,   633.47168,   633.47168,   633.84760,   634.08771,   710.13348,   646.61444,  1105.31445,  2527.87256,  2500.00000,     0.00000,  1000.00000,     0.00000,  2327.70728,     0.00000
 228,   1,   1,   633.40009,   631.63995,   629.79999,   629.79999,   631.63580,   632.63263,     0.00000,   636.00000,  1105.82410,  1770.13330,  1000.00000,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 229,   1,   1,   631.19989,   632.96008,   632.29999,   634.50842,   631.04590,   631.34125,   710.14362,   636.00000,  1106.33582,  2638.77588,   979.09637,     0.00000,   955.21204,     0.00000,  1767.95044,     0.00000
 230,   1,   1,   632.29999,   630.31158,   632.29999,   630.09155,   633.40833,   633.84735,   710.09943,   636.00000,  1106.84961,  3265.17383,  1000.00000,     0.00000,  1000.00000,     0.00000,   811.95435,     0.00000
 231,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   630.08746,   630.23523,     0.00000,   636.00000,  1107.36523,  2786.75610,  1000.00000,     0.00000,  1330.42664,     0.00000,  1750.00000,     0.00000
 232,   1,   1,   633.40009,   632.52002,   632.52002,   632.29999,   632.29999,   633.33270,   710.10956,  1105.50427,  1107.88293,  3126.70581,   782.42804,     0.00000,  1000.00000,     0.00000,   947.53748,     0.00000
 233,   1,   1,   631.19989,   634.06842,   635.16852,   634.50842,   634.51257,   631.74786,     0.00000,   636.00000,  1108.40259,  2670.39819,  3407.48511,     0.00000,   414.07956,     0.00000,   789.49677,     0.00000
 234,   1,   1,   632.29999,   630.31158,   629.21149,   630.09155,   631.19165,   630.08813,     0.00000,   636.00000,   807.18994,   569.00000,  4589.45898,     0.00000,  3645.47998,     0.00000,   788.96790,     0.00000
 235,   1,   1,   632.29999,   632.29999,   632.52002,   632.52002,   631.30579,   633.40625,  1437.07227,  2296.18628,  1112.29944,  3347.12134,  4839.85742,     0.00000,  4741.29834,     0.00000,  3865.24365,     0.00000
 236,   1,   1,   633.40009,   633.62836,   635.16852,   636.27960,   635.50818,   633.95770,  1437.07227,  2296.09473,  1112.29944,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 237,   1,   1,   631.19989,   631.85175,   629.43152,   628.32037,   631.19165,   630.14313,  1021.58752,  2296.00317,  1112.29944,  3406.47656,  4714.65820,     0.00000,  4741.29834,     0.00000,  4356.32959,     0.00000
 238,   1,   1,   633.40009,   632.74829,   635.38855,   636.49963,   633.51837,   634.51257,  1437.07227,  2295.93799,  1112.29944,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 239,   1,   1,   631.19989,   632.96008,   632.07996,   630.96887,   633.73425,   633.34991,   709.65125,   636.00000,  1112.29944,  1356.94958,   342.00000,     0.00000,  4122.60742,     0.00000,  4490.43994,     0.00000
 240,   1,   1,   632.29999,   630.31158,   631.63995,   629.72803,   630.34845,   632.35498,     0.00000,   636.00000,  1112.29944,  1490.18884,  1750.00000,     0.00000,  1000.00000,     0.00000,  4126.33643,     0.00000
 241,   1,   1,   632.29999,   633.40833,   632.96008,   633.99188,   631.85999,   633.62628,     0.00000,   636.00000,   396.56436,  1687.09998,  1750.00000,     0.00000,  2500.00000,     0.00000,  2119.91016,     0.00000
 242,   1,   1,   632.29999,   631.19165,   629.21149,   632.29999,   633.14594,   632.04132,   709.71582,   636.00000,   332.00000,  1687.09998,  1000.00000,     0.00000,  1658.73962,     0.00000,   789.19458,     0.00000
 243,   1,   1,   632.29999,   632.29999,   632.29999,   630.09155,   631.19580,   629.99860,   709.67163,   636.00000,   519.19897,  1687.09998,  1000.00000,     0.00000,   611.65637,     0.00000,  1488.52649,     0.00000
 244,   1,   1,   632.29999,   633.40833,   632.52002,   634.50842,   631.19165,   632.50293,     0.00000,   636.00000,   332.00000,  1687.09998,  1000.00000,     0.00000,   627.16498,     0.00000,   789.60846,     0.00000
 245,   1,   1,   632.29999,   632.29999,   635.16852,   632.29999,   634.51257,   633.27649,     0.00000,   636.00000,   580.87891,  2769.56812,   342.00000,     0.00000,   473.29428,     0.00000,   789.98370,     0.00000
 246,   1,   1,   632.29999,   631.19165,   629.21149,   630.09155,   630.08746,   630.08813,     0.00000,   636.00000,   332.00000,   945.70502,  1694.28076,     0.00000,   414.07956,     0.00000,   790.62256,     0.00000
 247,   1,   1,   632.29999,   633.40833,   632.29999,   632.29999,   631.19580,   632.85211,     0.00000,   636.00000,   332.00000,  1346.02686,  1964.87683,     0.00000,  1750.00000,     0.00000,   790.83447,     0.00000
 248,   1,   1,   632.29999,   631.19165,   633.62836,   632.29999,   632.29999,   632.29999,     0.00000,   636.00000,   332.00000,  1687.09998,  1000.00000,     0.00000,  2500.00000,     0.00000,   940.62732,     0.00000
 249,   1,   1,   633.40009,   633.62836,   632.36481,   632.29999,   633.40833,   631.74719,     0.00000,   636.00000,   996.00000,  1687.09998,   687.91449,     0.00000,   680.16290,     0.00000,  2197.63428,     0.00000
 250,   1,   1,   631.19989,   632.96008,   632.23517,   633.62836,   631.85583,   630.64227,   709.95367,   636.00000,   996.00000,  1687.09998,  1000.00000,     0.00000,   893.85364,     0.00000,   789.21429,     0.00000
