Varia por patamar?      ,    0,Unidade ,     MW,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,PoR U1      ,Elf RapidsU1,GR U1       ,McA U1      ,DR U1       ,CF U1       ,TalR U1     ,MadridU1    ,TF U1       ,Tor U1      ,Ath U1 E    ,Ath U2 R    ,ES U1 E     ,ES U2 R     ,NeF U1 E    ,NeF U2 R    
 130,   1,   1,    65.64964,    53.61339,    92.35464,    39.40386,    92.80072,    65.33099,   247.32747,   119.95349,   197.16678,   339.10880,   793.29559,     0.00000,   640.03137,     0.00000,   703.42639,     0.00000
 131,   1,   1,    65.56554,    53.52071,    92.20351,    39.13474,    92.12164,    65.12400,   247.31059,    69.60831,   197.15833,   273.71994,   671.71375,     0.00000,   555.02789,     0.00000,  1031.66809,     0.00000
 132,   1,   1,    65.67662,    53.46501,    92.51491,    39.44044,    92.48603,    65.43156,   247.29370,   115.72284,   197.14987,   337.46866,   806.76147,     0.00000,   633.40698,     0.00000,   702.99823,     0.00000
 133,   1,   1,    65.67662,    53.53922,    92.36539,    39.40386,    92.47911,    65.32146,     0.00000,    90.07278,   197.14142,   378.65750,   671.63800,     0.00000,   555.02789,     0.00000,   703.14984,     0.00000
 134,   1,   1,    65.67662,    53.53920,    92.44015,    39.13474,    92.28245,    65.20977,     0.00000,   102.89781,   197.13295,   336.17773,   700.82172,     0.00000,   555.02789,     0.00000,   703.15015,     0.00000
 135,   1,   1,    65.67662,    53.53920,    92.44015,    39.32635,    92.35262,    65.45052,     0.00000,   128.90176,   197.12450,   336.69391,   671.69434,     0.00000,   555.02789,     0.00000,   703.15051,     0.00000
 136,   1,   1,    65.64944,    53.47458,    92.44015,    39.32635,    92.25506,    65.15051,   247.33907,    76.89386,   197.11604,   329.03619,   471.07617,     0.00000,   555.02789,     0.00000,   703.15082,     0.00000
 137,   1,   1,    65.67662,    53.63260,    92.44015,    39.32635,    92.41586,    65.21949,   247.32217,   136.18732,   197.10759,   370.42670,  1014.51373,     0.00000,   370.90521,     0.00000,   703.06226,     0.00000
 138,   1,   1,    65.64944,    53.47458,    92.44015,    39.32635,    92.41586,    65.20977,   272.25354,    69.60831,   197.09914,   366.10352,  1010.89380,     0.00000,   839.35242,     0.00000,   287.87738,     0.00000
 139,   1,   1,    65.67662,    53.64790,    92.74360,    39.32635,    92.57667,    65.34609,   419.34964,   115.72284,   197.09068,   512.98511,  1007.65411,     0.00000,   910.46857,     0.00000,  1276.85242,     0.00000
 140,   1,   1,    65.64944,    53.47465,    92.11800,    39.34000,    92.27102,    65.17542,   419.30978,   136.05609,   197.08223,   528.92578,  1006.11884,     0.00000,   884.69757,     0.00000,  1266.94226,     0.00000
 141,   1,   1,    65.76072,    53.66645,    92.77568,    39.51796,    92.81668,    65.46025,   444.23486,   211.33293,   197.07376,   657.81067,  1092.36462,     0.00000,   912.84430,     0.00000,  1303.98352,     0.00000
 142,   1,   1,    65.64964,    53.62867,    92.54988,    39.36460,    92.72052,    65.29496,   444.21408,   211.22682,   197.06531,   656.94617,  1089.55505,     0.00000,   912.92151,     0.00000,  1308.62170,     0.00000
 143,   1,   1,    65.53836,    53.47133,    92.38945,    39.13874,    92.27710,    65.38015,     0.00000,   154.55182,   197.05685,   282.35193,   924.39325,     0.00000,   899.46490,     0.00000,   703.17822,     0.00000
 144,   1,   1,    65.67662,    53.55848,    92.22643,    39.25341,    92.11121,    65.53970,     0.00000,   113.65996,   197.04840,   355.86676,   671.31342,     0.00000,   569.79285,     0.00000,  1256.85730,     0.00000
 145,   1,   1,    65.64944,    53.47458,    92.43987,    39.51796,    92.55463,    65.34818,   317.24808,   173.78746,   197.03995,   398.75653,   671.29498,     0.00000,   669.52637,     0.00000,   702.87231,     0.00000
 146,   1,   1,    65.64944,    53.58328,    92.50713,    39.24394,    92.54355,    65.13190,   270.64810,    88.39793,   197.03149,   332.86484,   470.78894,     0.00000,   555.02789,     0.00000,  1227.36768,     0.00000
 147,   1,   1,    65.67662,    53.63263,    92.35464,    39.23545,    92.21321,    65.23041,   247.06439,    69.60831,   197.02304,   314.40314,   671.28162,     0.00000,   554.92383,     0.00000,   702.08618,     0.00000
 148,   1,   1,    65.64944,    53.47463,    92.20351,    39.29439,    92.11140,    65.27000,     0.00000,    69.60831,   197.01459,   288.12622,   671.25006,     0.00000,   554.92456,     0.00000,   377.85757,     0.00000
 149,   1,   1,    65.67662,    53.64790,    92.74360,    39.44106,    92.67344,    65.37656,     0.00000,    69.60831,   197.00612,   306.14850,   658.28247,     0.00000,   223.49983,     0.00000,   702.55170,     0.00000
 150,   1,   1,    65.64944,    53.47465,    92.11800,    39.21163,    92.25506,    64.99542,     0.00000,    69.60831,   196.99767,   292.00793,   720.75598,     0.00000,   555.02789,     0.00000,   324.71320,     0.00000
 151,   1,   1,    65.64944,    53.56793,    92.67637,    39.46336,    92.60274,    65.38653,     0.00000,    87.26211,   196.98921,   336.50687,   470.64941,     0.00000,   555.02789,     0.00000,   702.63940,     0.00000
 152,   1,   1,    65.64944,    53.56804,    92.20393,    39.28998,    92.37274,    65.20977,     0.00000,    69.60831,   196.98076,   309.37170,   470.64920,     0.00000,   602.02161,     0.00000,   702.66241,     0.00000
 153,   1,   1,    65.76072,    53.66645,    92.77568,    39.36271,    92.57667,    65.41242,   247.15128,    69.60831,   196.97231,   464.99295,   475.25732,     0.00000,   177.97502,     0.00000,   702.57147,     0.00000
 154,   1,   1,    65.60822,    53.60418,    92.48286,    39.28998,    92.41586,    65.34032,   247.13441,    69.60831,   196.96385,   288.60840,   470.67432,     0.00000,   555.02789,     0.00000,   507.37857,     0.00000
 155,   1,   1,    65.62053,    53.49316,    92.24669,    39.22570,    92.09485,    65.33107,   247.11755,    69.60831,   196.95540,   289.96143,   470.66431,     0.00000,   554.92883,     0.00000,   506.93668,     0.00000
 156,   1,   1,    65.67662,    53.51704,    92.54017,    39.35814,    92.49616,    65.34637,   247.10069,    69.60831,   196.94693,   291.28012,   470.65451,     0.00000,   554.57208,     0.00000,   505.03162,     0.00000
 157,   1,   1,    65.64944,    53.47465,    92.11800,    39.29455,    92.25506,    65.06148,   193.66559,    69.60831,    70.30114,   293.31525,   671.13776,     0.00000,   554.28680,     0.00000,   495.30121,     0.00000
 158,   1,   1,    65.67662,    53.63260,    92.44015,    39.32635,    92.37868,    65.20386,     0.00000,    69.60831,   197.17523,   294.53375,   671.10193,     0.00000,   554.28754,     0.00000,   564.22034,     0.00000
 159,   1,   1,    65.67662,    53.53916,    92.60182,    39.32635,    92.41586,    65.26072,     0.00000,   117.11363,   197.16678,   402.21082,   736.01819,     0.00000,   264.36154,     0.00000,   630.92664,     0.00000
 160,   1,   1,    65.64944,    53.47460,    92.35345,    39.32635,    92.41586,    65.33289,     0.00000,   154.55182,   197.15833,   470.76102,   410.31540,     0.00000,   554.93817,     0.00000,   558.00049,     0.00000
 161,   1,   1,    65.67662,    53.64790,    92.66865,    39.32635,    92.57667,    65.27610,   247.13716,    70.31749,   197.14987,   351.24756,   879.61145,     0.00000,    94.00000,     0.00000,   495.46667,     0.00000
 162,   1,   1,    65.64944,    53.47465,    92.11800,    39.32635,    92.25506,    65.17542,     0.00000,    69.60831,   197.14142,   297.43030,   836.74579,     0.00000,   720.75427,     0.00000,   230.00000,     0.00000
 163,   1,   1,    65.64944,    53.56799,    92.44015,    39.46336,    92.73688,    65.34637,   444.21838,   211.37787,   200.70418,   660.71814,  1121.62366,     0.00000,   913.37579,     0.00000,  1268.06311,     0.00000
 164,   1,   1,    65.64944,    53.56799,    92.44015,    39.18933,    92.41586,    65.28930,   444.19760,   211.27173,   208.00000,   659.77777,  1089.54639,     0.00000,   914.23096,     0.00000,  1292.87573,     0.00000
 165,   1,   1,    65.64944,    53.56794,    92.63392,    39.47701,    92.27102,    65.34616,   444.17679,   211.16566,   208.00000,   658.87750,  1092.75281,     0.00000,   914.40363,     0.00000,  1290.09692,     0.00000
 166,   1,   1,    65.76072,    53.66645,    92.69443,    39.41920,    92.89729,    65.51711,   444.15601,   211.05971,   208.00000,   657.88593,  1095.26965,     0.00000,   914.66266,     0.00000,  1287.31799,     0.00000
 167,   1,   1,    65.53836,    53.53603,    92.30093,    39.24376,    92.46375,    65.23788,     0.00000,    95.83498,   196.96933,   284.86420,   978.07172,     0.00000,   907.46576,     0.00000,   703.09033,     0.00000
 168,   1,   1,    65.64944,    53.49384,    92.34225,    39.23545,    92.21301,    65.40876,   246.94025,    69.60831,   196.96088,   286.62289,   540.86420,     0.00000,   626.17719,     0.00000,   992.58478,     0.00000
 169,   1,   1,    65.67662,    53.63264,    92.27856,    39.32623,    92.14864,    65.47717,   246.92342,    69.60831,   196.95242,   295.37738,   505.66290,     0.00000,   555.02789,     0.00000,   703.38824,     0.00000
 170,   1,   1,    65.67662,    53.55449,    92.66855,    39.36276,    92.61911,    65.23429,   246.90659,    69.60831,   196.94397,   300.35843,   470.34317,     0.00000,   341.75803,     0.00000,   517.04639,     0.00000
 171,   1,   1,    65.64944,    53.47460,    92.35464,    39.28998,    92.41592,    65.12244,   246.88976,    69.60831,   172.26508,   301.41327,   470.33499,     0.00000,   389.26385,     0.00000,   495.47815,     0.00000
 172,   1,   1,    65.64944,    53.56804,    92.20351,    39.22570,    92.09485,    65.15271,   241.39999,    69.60831,    89.24099,   301.55777,   269.61685,     0.00000,   389.26385,     0.00000,   495.47849,     0.00000
 173,   1,   1,    65.64944,    53.56795,    92.60182,    39.46336,    92.45839,    65.47533,   246.85692,    69.60831,   196.74107,   301.69858,   269.63538,     0.00000,   173.38280,     0.00000,   590.91675,     0.00000
 174,   1,   1,    65.64944,    53.56800,    92.35345,    39.18933,    92.57667,    65.17537,     0.00000,    69.60831,   189.13525,   300.28131,   269.65384,     0.00000,   343.77164,     0.00000,   230.00000,     0.00000
 175,   1,   1,    65.67662,    53.63843,    92.46614,    39.42681,    92.21233,    65.07657,   246.86084,    69.60831,   192.54625,   300.82172,   353.08374,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 176,   1,   1,    65.67662,    53.53922,    92.33210,    39.22588,    92.41586,    65.36147,     0.00000,    69.60831,   197.17523,   300.93134,   433.16534,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
 177,   1,   1,    65.67662,    53.53920,    92.44015,    39.47701,    92.47456,    65.27412,     0.00000,    69.60831,   197.16678,   325.87433,   343.92126,     0.00000,   169.77234,     0.00000,   679.16632,     0.00000
 178,   1,   1,    65.67662,    53.53915,    92.63392,    39.34451,    92.77408,    65.21705,     0.00000,    69.60831,   197.15833,   325.89969,   470.40213,     0.00000,   492.17926,     0.00000,   230.00000,     0.00000
 179,   1,   1,    65.67662,    53.53921,    92.37476,    39.24407,    92.34089,    65.42400,     0.00000,    69.60831,   197.14987,   325.61539,   269.68988,     0.00000,   220.37201,     0.00000,   703.36182,     0.00000
 180,   1,   1,    65.67662,    53.53923,    92.31177,    39.37682,    92.37866,    65.43728,     0.00000,   125.45626,   197.14142,   325.49847,   378.22723,     0.00000,   231.83693,     0.00000,   237.78380,     0.00000
 181,   1,   1,    65.64944,    53.47452,    92.67637,    39.18933,    92.15386,    65.38983,     0.00000,   107.95393,   197.13295,   348.10568,   269.72537,     0.00000,   344.08447,     0.00000,   230.00000,     0.00000
 182,   1,   1,    65.64944,    53.56800,    92.36561,    39.32635,    92.41646,    65.24948,     0.00000,    69.60831,   194.08540,   365.93713,   269.75604,     0.00000,   197.32741,     0.00000,   402.37201,     0.00000
 183,   1,   1,    65.64944,    53.56802,    92.27848,    39.39511,    92.33546,    65.06922,   246.98924,   142.02634,   165.26215,   336.81711,   269.78885,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 184,   1,   1,    65.64944,    53.56799,    92.44015,    39.28947,    92.45315,    65.19651,     0.00000,   121.47975,   196.74107,   336.49850,   269.81613,     0.00000,   341.74689,     0.00000,   230.00000,     0.00000
 185,   1,   1,    65.64944,    53.56797,    92.51491,    39.43147,    92.65647,    65.37484,     0.00000,    69.60831,   197.16763,   436.17111,   269.84824,     0.00000,   170.04585,     0.00000,   355.44269,     0.00000
 186,   1,   1,    65.64944,    53.56800,    92.36539,    39.18933,    92.21777,    65.16012,     0.00000,   141.43454,   197.15918,   323.85205,   671.09698,     0.00000,   219.04234,     0.00000,   230.00000,     0.00000
 187,   1,   1,    65.67662,    53.63255,    92.67637,    39.32635,    92.41646,    65.50181,   356.55127,   211.29520,   197.15071,   502.61536,   985.65924,     0.00000,   892.43341,     0.00000,   804.74731,     0.00000
 188,   1,   1,    65.67662,    53.55449,    92.50745,    39.32635,    92.41586,    65.30439,   343.18671,   211.18912,   197.14226,   468.22690,   983.94287,     0.00000,   763.41199,     0.00000,   985.23492,     0.00000
 189,   1,   1,    65.64944,    53.48988,    92.42154,    39.40876,    92.35142,    65.21919,   246.96228,   211.08315,   197.13380,   468.64246,   981.84967,     0.00000,   727.30774,     0.00000,   713.01379,     0.00000
 190,   1,   1,    65.67662,    53.64790,    92.42154,    39.44244,    92.80878,    65.28951,   246.94545,   210.97726,   197.12535,   557.94879,   694.23749,     0.00000,   618.80975,     0.00000,  1019.09521,     0.00000
 191,   1,   1,    65.64944,    53.48988,    92.42154,    39.27013,    92.32507,    65.15255,     0.00000,    94.06362,   197.11690,   324.44595,   269.79010,     0.00000,   555.02789,     0.00000,   659.11517,     0.00000
 192,   1,   1,    65.64944,    53.58328,    92.42154,    39.28471,    92.46225,    65.51976,     0.00000,    69.60831,   197.10844,   324.64365,   582.09076,     0.00000,   223.49983,     0.00000,   703.45154,     0.00000
 193,   1,   1,    65.67662,    53.63268,    92.11800,    39.25762,    92.28681,    65.39654,     0.00000,    69.60831,   197.09999,   324.66898,   470.50760,     0.00000,   555.02789,     0.00000,   484.08832,     0.00000
 194,   1,   1,    65.64944,    53.47458,    92.44015,    39.43143,    92.29757,    65.15966,     0.00000,    69.60831,   197.09154,   324.38467,   269.79535,     0.00000,   555.00995,     0.00000,   684.99487,     0.00000
 195,   1,   1,    65.64944,    53.56799,    92.44015,    39.28998,    92.65702,    65.37383,     0.00000,    69.60831,   197.08307,   336.52313,   403.48685,     0.00000,   154.39159,     0.00000,   495.40097,     0.00000
 196,   1,   1,    65.64944,    53.56797,    92.51491,    39.22570,    92.25565,    65.20150,     0.00000,    69.60831,   197.07462,   311.63840,   269.82877,     0.00000,   389.24146,     0.00000,   419.68738,     0.00000
 197,   1,   1,    65.64944,    53.56800,    92.36539,    39.39511,    92.21777,    65.21903,   247.05309,    69.60831,   197.06616,   323.73795,   269.85077,     0.00000,    94.00000,     0.00000,   442.99673,     0.00000
 198,   1,   1,    65.64944,    53.56799,    92.44015,    39.28947,    92.45315,    65.31803,     0.00000,    69.60831,   197.05771,   402.35422,   269.87891,     0.00000,   223.46031,     0.00000,   494.40298,     0.00000
 199,   1,   1,    65.73354,    53.60183,    92.74360,    39.34042,    92.55000,    65.27599,     0.00000,    92.95219,   197.04926,   595.93317,   470.64151,     0.00000,   110.86175,     0.00000,   493.94901,     0.00000
 200,   1,   1,    65.56554,    53.70353,    92.42154,    39.28039,    92.21777,    65.11835,   247.07773,    69.60831,   197.04080,   290.11191,   360.98602,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
 201,   1,   1,    65.73354,    53.41902,    92.11800,    39.32635,    92.36213,    65.35014,   247.06088,    69.60831,   197.03235,   314.25238,   620.85388,     0.00000,   554.78040,     0.00000,   287.10944,     0.00000
 202,   1,   1,    65.64964,    53.72207,    92.74360,    39.40876,    92.51223,    65.26659,   247.04404,    69.60831,   197.02388,   322.93549,   593.71399,     0.00000,   554.68170,     0.00000,   304.63681,     0.00000
 203,   1,   1,    65.64964,    53.53927,    92.11800,    39.29854,    92.64051,    65.31378,     0.00000,    69.60831,   197.01543,   293.44095,   279.08963,     0.00000,   554.43225,     0.00000,   912.03497,     0.00000
 204,   1,   1,    65.56554,    53.52065,    92.44015,    39.27175,    92.15869,    65.19055,     0.00000,    69.60831,   197.00697,   290.13519,   357.77899,     0.00000,   553.76221,     0.00000,   495.56952,     0.00000
 205,   1,   1,    65.64944,    53.40035,    92.67637,    39.42681,    92.63029,    65.51711,     0.00000,    69.60831,   196.99852,   427.93622,   470.68030,     0.00000,    94.00000,     0.00000,   703.42285,     0.00000
 206,   1,   1,    65.67662,    53.63266,    92.20393,    39.29464,    92.49626,    65.27776,     0.00000,    69.60831,   196.99007,   348.73856,   470.69949,     0.00000,   553.87921,     0.00000,   323.52124,     0.00000
 207,   1,   1,    65.64944,    53.47458,    92.44015,    39.25759,    92.13758,    65.16026,   247.11017,    69.60831,   196.98161,   319.10938,   470.70218,     0.00000,   222.37720,     0.00000,   424.15704,     0.00000
 208,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.33546,    65.39394,   247.09331,   113.89014,   196.97316,   486.17877,   470.70721,     0.00000,    94.00000,     0.00000,   338.27942,     0.00000
 209,   1,   1,    65.64944,    53.56799,    92.44015,    39.35814,    92.61385,    65.33293,     0.00000,   125.19499,   196.96469,   357.37109,   470.73810,     0.00000,   656.51288,     0.00000,   494.97162,     0.00000
 210,   1,   1,    65.64944,    53.56799,    92.44015,    39.29455,    92.25506,    65.04811,     0.00000,    69.60831,   196.95624,   291.47501,   990.21478,     0.00000,   554.12439,     0.00000,   495.56952,     0.00000
 211,   1,   1,    65.64944,    53.56798,    92.47224,    39.42681,    92.65697,    65.44491,   419.21582,   211.37787,   196.94778,   557.08679,   991.00415,     0.00000,   853.62939,     0.00000,   825.69855,     0.00000
 212,   1,   1,    65.67662,    53.64790,    92.83986,    39.36289,    92.57607,    65.30249,   419.17596,   211.27173,   196.93933,   556.73505,   990.12366,     0.00000,   654.53845,     0.00000,  1025.96509,     0.00000
 213,   1,   1,    65.64944,    53.47467,    92.02172,    39.32635,    92.45860,    65.20392,   406.38007,   211.16566,   196.93088,   562.07257,   890.36078,     0.00000,   554.93604,     0.00000,  1235.64026,     0.00000
 214,   1,   1,    65.67662,    53.64790,    92.87194,    39.32635,    92.41586,    65.54562,   419.09824,   211.05971,   196.92242,   561.99835,   942.33435,     0.00000,   877.62268,     0.00000,  1219.53418,     0.00000
 215,   1,   1,    65.64944,    53.48988,    92.42154,    39.32635,    92.41586,    65.36133,   246.92291,   207.14964,   196.91397,   454.00626,   671.12524,     0.00000,   555.02789,     0.00000,   490.91644,     0.00000
 216,   1,   1,    65.67662,    53.64790,    92.38945,    39.32635,    92.41586,    65.30447,   246.90608,    97.43913,   196.90550,   384.15216,   470.63196,     0.00000,   554.96564,     0.00000,   495.25708,     0.00000
 217,   1,   1,    65.64944,    53.47468,    91.98962,    39.18933,    92.09485,    65.17542,    83.97284,    69.60831,   152.77243,   287.49292,   470.64020,     0.00000,    94.00000,     0.00000,   703.10974,     0.00000
 218,   1,   1,    65.64944,    53.56793,    92.67637,    39.32635,    92.25565,    65.28930,   240.74454,    69.60831,   162.36812,   288.87427,   470.63000,     0.00000,   389.26385,     0.00000,   230.00000,     0.00000
 219,   1,   1,    65.64944,    53.56804,    92.20393,    39.32635,    92.41586,    65.28923,   246.88068,    69.60831,   189.29738,   289.33698,   269.90994,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
 220,   1,   1,    65.64944,    53.56799,    92.44015,    39.35814,    92.45304,    65.00461,   246.86385,    69.60831,   177.04364,   289.78793,   269.92654,     0.00000,    94.00000,     0.00000,   703.42224,     0.00000
 221,   1,   1,    65.64944,    53.56799,    92.44015,    39.29455,    92.57667,    65.23243,     0.00000,    69.60831,   154.84840,   290.22745,   269.94321,     0.00000,   389.26385,     0.00000,   230.00000,     0.00000
 222,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.21788,    65.30249,     0.00000,    69.60831,   183.36165,   290.65579,   269.95996,     0.00000,    94.00000,     0.00000,   495.14813,     0.00000
 223,   1,   1,    65.73354,    53.58653,    92.44015,    39.46336,    92.57607,    65.35957,     0.00000,    69.60831,   197.16171,   390.61237,   470.69159,     0.00000,   137.52382,     0.00000,   494.45755,     0.00000
 224,   1,   1,    65.56554,    53.70353,    92.74360,    39.32635,    92.73688,    65.38998,     0.00000,    69.60831,   197.15326,   400.07385,   539.99432,     0.00000,   555.02789,     0.00000,   494.05194,     0.00000
 225,   1,   1,    65.73354,    53.41902,    92.11800,    39.18933,    92.09485,    65.16201,     0.00000,    69.60831,   177.06367,   290.26212,   470.70816,     0.00000,   555.02789,     0.00000,   702.12701,     0.00000
 226,   1,   1,    65.64964,    53.72207,    92.74360,    39.46336,    92.57667,    65.57398,     0.00000,    69.60831,   197.17523,   374.15329,   671.19519,     0.00000,   554.76056,     0.00000,   388.75677,     0.00000
 227,   1,   1,    65.53836,    53.45611,    92.11800,    39.18933,    92.25506,    65.17542,     0.00000,    69.60831,   188.43317,   291.15100,   470.68201,     0.00000,   554.68982,     0.00000,   702.73157,     0.00000
 228,   1,   1,    65.67662,    53.55840,    92.60182,    39.32635,    92.25565,    65.23243,     0.00000,    69.60831,   197.17523,   400.39609,   309.14545,     0.00000,   554.27545,     0.00000,   230.00000,     0.00000
 229,   1,   1,    65.64944,    53.47460,    92.35345,    39.42681,    92.69415,    65.40317,     0.00000,    69.60831,   197.16678,   300.18085,   470.71057,     0.00000,    94.00000,     0.00000,   628.53204,     0.00000
 230,   1,   1,    65.64944,    53.56800,    92.36518,    39.22588,    92.25506,    65.06148,     0.00000,    69.60831,   197.15833,   325.07996,   315.37744,     0.00000,   554.26874,     0.00000,   299.64868,     0.00000
 231,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.29839,    65.33121,     0.00000,    69.60831,   197.14987,   412.73669,   470.72760,     0.00000,   114.84047,     0.00000,   495.56952,     0.00000
 232,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.41586,    65.44487,     0.00000,    69.60831,   197.14142,   555.09290,   470.75391,     0.00000,   223.13600,     0.00000,   244.69641,     0.00000
 233,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.57667,    65.19052,     0.00000,   120.26732,   197.13295,   590.07568,   470.80939,     0.00000,   148.80116,     0.00000,   230.78574,     0.00000
 234,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.25506,    65.13372,   247.11673,    85.52831,   197.12450,   286.69540,   805.41962,     0.00000,   389.26385,     0.00000,   230.00000,     0.00000
 235,   1,   1,    65.64944,    53.56798,    92.47224,    39.34000,    92.43182,    65.34637,   419.20123,   211.37787,   197.11604,   560.22137,   999.17871,     0.00000,   899.64960,     0.00000,  1026.29492,     0.00000
 236,   1,   1,    65.67662,    53.64790,    92.83986,    39.50431,    92.80072,    65.40317,   444.18439,   211.27173,   208.00000,   658.94977,  1088.28040,     0.00000,   895.26343,     0.00000,  1287.58704,     0.00000
 237,   1,   1,    65.64944,    53.47467,    92.02172,    39.14839,    92.25506,    65.12401,   419.11667,   211.16566,   197.06027,   459.95410,   997.70087,     0.00000,   792.75818,     0.00000,  1236.56274,     0.00000
 238,   1,   1,    65.76072,    53.66645,    92.87194,    39.55621,    92.67323,    65.54544,   444.14505,   211.05971,   206.72141,   659.46564,  1087.74634,     0.00000,   901.45538,     0.00000,  1282.91101,     0.00000
 239,   1,   1,    65.56554,    53.61012,    92.22782,    39.25742,    92.63992,    65.36882,   259.82718,   210.95384,   197.00885,   656.63354,    93.62905,     0.00000,   624.98566,     0.00000,   702.48486,     0.00000
 240,   1,   1,    65.67662,    53.48032,    92.45483,    39.31270,    92.31930,    65.32357,   246.87111,    69.60831,   197.00040,   392.73077,    93.74531,     0.00000,   554.43549,     0.00000,   589.11694,     0.00000
 241,   1,   1,    65.64944,    53.47465,    92.11800,    39.13474,    92.01505,    65.34630,   246.85428,    69.60831,   137.29424,   275.93497,   671.42480,     0.00000,   222.46802,     0.00000,   230.00000,     0.00000
 242,   1,   1,    65.67662,    53.63259,    92.51491,    39.42681,    92.47009,    65.44842,   246.83746,    69.60831,   197.09918,   276.72607,   270.18335,     0.00000,    98.66362,     0.00000,   230.00000,     0.00000
 243,   1,   1,    65.64944,    53.47459,    92.36539,    39.22588,    92.41586,    64.99888,   246.82065,    69.60831,   192.31734,   277.49707,   270.19800,     0.00000,   104.00548,     0.00000,   230.00000,     0.00000
 244,   1,   1,    65.67662,    53.63260,    92.44015,    39.32635,    92.13758,    65.28014,     0.00000,    69.60831,   192.36420,   277.47330,    93.79636,     0.00000,    98.19708,     0.00000,   230.00000,     0.00000
 245,   1,   1,    65.64944,    53.47458,    92.44015,    39.32635,    92.41586,    65.19467,     0.00000,    69.60831,   177.73267,   277.53552,   113.26443,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 246,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.57667,    65.30440,     0.00000,    69.60831,   193.92964,   277.51978,    95.91652,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 247,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.25506,    65.07664,   246.86606,    69.60831,   163.87735,   278.27066,   270.32401,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 248,   1,   1,    65.64944,    53.56793,    92.67637,    39.46336,    92.57607,    65.34637,   246.84924,    69.60831,   196.74107,   317.74771,    93.92439,     0.00000,   195.42207,     0.00000,   230.00000,     0.00000
 249,   1,   1,    65.67662,    53.64790,    92.34582,    39.18933,    92.57667,    65.40317,   246.83243,    69.60831,   196.34299,   331.05725,    93.97270,     0.00000,   182.96289,     0.00000,   230.00000,     0.00000
 250,   1,   1,    65.67662,    53.53919,    92.47344,    39.46336,    92.25506,    65.17521,   246.81560,    69.60831,   185.33388,   302.57385,    94.02235,     0.00000,   223.23563,     0.00000,   230.00000,     0.00000
 251,   1,   1,    65.67662,    53.55449,    92.67823,    39.18933,    92.57667,    65.51711,   246.79878,   152.90781,   197.17523,   331.35959,    94.06805,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 252,   1,   1,    65.67662,    53.53925,    92.22643,    39.39511,    92.17525,    65.17542,   246.78197,    69.60831,   188.43317,   300.02255,    94.11790,     0.00000,   222.88786,     0.00000,   230.00000,     0.00000
 253,   1,   1,    65.67662,    53.53925,    92.20334,    39.28947,    92.45315,    65.28930,   246.76517,   144.72624,   196.74107,   314.96768,    94.16261,     0.00000,   120.14060,     0.00000,   230.00000,     0.00000
 254,   1,   1,    65.67662,    53.55449,    92.74360,    39.29446,    92.49626,    65.37484,   246.74835,   144.68060,   196.34299,   326.62827,    94.21084,     0.00000,   108.19330,     0.00000,   230.00000,     0.00000
 255,   1,   1,    65.64944,    53.47465,    92.11800,    39.32635,    92.21777,    65.10325,   246.73155,   190.71683,   189.05919,   301.47183,    94.26025,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 256,   1,   1,    65.64944,    53.56793,    92.67637,    39.32635,    92.41586,    65.44494,   246.71474,   139.06502,   196.36397,   346.68997,    94.30713,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 257,   1,   1,    65.64944,    53.56804,    92.20393,    39.32635,    92.41586,    65.13365,   246.69794,   124.63010,   196.00381,   362.98499,    94.36354,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 258,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.41586,    65.21899,   246.68114,    69.60831,   197.15497,   419.11401,    94.42591,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 259,   1,   1,    65.64944,    53.56799,    92.44015,    39.34000,    92.59263,    65.28930,   418.84970,   210.99803,   197.14650,   648.61694,   700.21124,     0.00000,   814.57727,     0.00000,   700.89758,     0.00000
 260,   1,   1,    65.64944,    53.56797,    92.51491,    39.50431,    92.63992,    65.40317,   418.80991,   210.89221,   197.13805,   646.60162,   471.68555,     0.00000,   792.65399,     0.00000,   953.04480,     0.00000
